iteration,current_obj,best_obj
343,684.251,663.714
344,832.79,663.714
345,686.691,663.714
346,686.691,663.714
347,3147.54,663.714
348,698.103,663.714
349,715.971,663.714
350,697.699,663.714
351,681.938,663.714
352,684.006,663.714
353,677.769,663.714
354,677.769,663.714
355,677.769,663.714
356,1137.65,663.714
357,1135.2,663.714
358,678.362,663.714
359,1272.12,663.714
360,1265.55,663.714
361,690.993,663.714
362,712.779,663.714
363,720.827,663.714
364,709.529,663.714
365,696.9,663.714
366,691.132,663.714
367,691.949,663.714
368,692.491,663.714
369,1856.74,663.714
370,1848.73,663.714
371,1853.44,663.714
372,812.378,663.714
373,747.191,663.714
374,1322.67,663.714
375,773.012,663.714
376,767.293,663.714
377,771.622,663.714
378,740.449,663.714
379,738.498,663.714
380,736.375,663.714
381,744.336,663.714
382,740.056,663.714
383,747.132,663.714
384,1456.52,663.714
385,1283.6,663.714
386,869.339,663.714
387,711.007,663.714
388,696.97,663.714
389,699.11,663.714
390,757.696,663.714
391,755.098,663.714
392,751.107,663.714
393,757.793,663.714
394,785.419,663.714
395,835.315,663.714
396,829.841,663.714
397,827.959,663.714
398,767.692,663.714
399,754.68,663.714
400,797.918,663.714
401,2017.49,663.714
402,2030.7,663.714
403,1692.7,663.714
404,767.752,663.714
405,731.514,663.714
406,711.124,663.714
407,711.124,663.714
408,708.855,663.714
409,697.13,663.714
410,697.13,663.714
411,695.985,663.714
412,695.985,663.714
413,782.145,663.714
414,704.3,663.714
415,704.3,663.714
416,687.44,663.714
417,700.004,663.714
418,696.521,663.714
419,710.34,663.714
420,699.399,663.714
421,699.399,663.714
422,699.399,663.714
423,699.399,663.714
424,696.714,663.714
425,1233.67,663.714
426,787.907,663.714
427,779.502,663.714
428,722.146,663.714
429,722.146,663.714
430,696.065,663.714
431,696.065,663.714
432,685.784,663.714
433,689.775,663.714
434,683.813,663.714
435,683.813,663.714
436,681.384,663.714
437,681.384,663.714
438,685.748,663.714
439,1170.03,663.714
440,1137.11,663.714
441,1136.21,663.714
442,1156.98,663.714
443,725.086,663.714
444,702.863,663.714
445,699.126,663.714
446,692.094,663.714
447,681.803,663.714
448,770.416,663.714
449,767.947,663.714
450,688.697,663.714
451,674.441,663.714
452,671.17,663.714
453,697.363,663.714
454,697.363,663.714
455,714.918,663.714
456,755.241,663.714
457,726.191,663.714
458,702.726,663.714
459,702.562,663.714
460,702.562,663.714
461,709.527,663.714
462,1125.09,663.714
463,741.25,663.714
464,722.439,663.714
465,740.146,663.714
466,771.847,663.714
467,1489.5,663.714
468,767.103,663.714
469,739.937,663.714
470,735.674,663.714
471,734.235,663.714
472,744.096,663.714
473,720.635,663.714
474,708.042,663.714
475,704.008,663.714
476,743.714,663.714
477,1247.93,663.714
478,915.996,663.714
479,729.94,663.714
480,1236.27,663.714
481,1231.08,663.714
482,1219.36,663.714
483,754.575,663.714
484,754.575,663.714
485,745.216,663.714
486,1149.71,663.714
487,735.764,663.714
488,726.325,663.714
489,707.12,663.714
490,702.27,663.714
491,713.498,663.714
492,713.498,663.714
493,713.453,663.714
494,703.805,663.714
495,702.84,663.714
496,702.84,663.714
497,702.84,663.714
498,702.773,663.714
499,702.773,663.714
500,709.468,663.714
501,716.626,663.714
502,712.129,663.714
503,708.192,663.714
504,708.192,663.714
505,708.192,663.714
506,708.192,663.714
507,705.611,663.714
508,981.97,663.714
509,1270.66,663.714
510,1381.28,663.714
511,968.324,663.714
512,968.324,663.714
513,701.417,663.714
514,1978.92,663.714
515,723.98,663.714
516,713.771,663.714
517,714.981,663.714
518,723.262,663.714
519,722.052,663.714
520,754.572,663.714
521,716.763,663.714
522,703.923,663.714
523,703.923,663.714
524,704.124,663.714
525,752.26,663.714
526,730.857,663.714
527,719.702,663.714
528,719.702,663.714
529,710.845,663.714
530,710.845,663.714
531,705.65,663.714
532,733.206,663.714
533,712.079,663.714
534,707.836,663.714
535,723.963,663.714
536,1480.09,663.714
537,738.127,663.714
538,744.801,663.714
539,778.743,663.714
540,759.305,663.714
541,759.305,663.714
542,760.159,663.714
543,760.159,663.714
544,920.076,663.714
545,940.123,663.714
546,914.048,663.714
547,725.258,663.714
548,1008.31,663.714
549,756.999,663.714
550,747.587,663.714
551,734.5,663.714
552,749.305,663.714
553,734.133,663.714
554,724.455,663.714
555,723.629,663.714
556,722.915,663.714
557,722.915,663.714
558,722.915,663.714
559,751.109,663.714
560,756.049,663.714
561,705.921,663.714
562,708.257,663.714
563,1999.94,663.714
564,2063.44,663.714
565,768.325,663.714
566,749.498,663.714
567,722.039,663.714
568,701.849,663.714
569,701.849,663.714
570,701.849,663.714
571,922.513,663.714
572,692.679,663.714
573,712.267,663.714
574,715.104,663.714
575,715.104,663.714
576,712.267,663.714
577,699.305,663.714
578,699.241,663.714
579,717.797,663.714
580,723.262,663.714
581,771.75,663.714
582,778.34,663.714
583,758.986,663.714
584,751.938,663.714
585,2460.75,663.714
586,1168.49,663.714
587,1025.85,663.714
588,1024.77,663.714
589,1025.93,663.714
590,1027.12,663.714
591,1027.12,663.714
592,1016.83,663.714
593,1005.84,663.714
594,1001.19,663.714
595,992.26,663.714
596,991.252,663.714
597,843.279,663.714
598,773.369,663.714
599,694.123,663.714
600,677.265,663.714
601,675.212,663.714
602,661.536,661.536
603,957.805,661.536
604,958.042,661.536
605,958.042,661.536
606,703.826,661.536
607,702.649,661.536
608,716.144,661.536
609,716.144,661.536
610,745.552,661.536
611,721.784,661.536
612,737.858,661.536
613,1195.89,661.536
614,912.049,661.536
615,905.943,661.536
616,761.149,661.536
617,761.149,661.536
618,739.772,661.536
619,1504.3,661.536
620,1582.72,661.536
621,832.584,661.536
622,781.684,661.536
623,756.263,661.536
624,2473.82,661.536
625,2506.93,661.536
626,752.761,661.536
627,734.433,661.536
628,769.622,661.536
629,738.898,661.536
630,738.485,661.536
631,728.97,661.536
632,728.97,661.536
633,727.373,661.536
634,729.889,661.536
635,729.98,661.536
636,721.407,661.536
637,743.365,661.536
638,4968.1,661.536
639,775.119,661.536
640,775.119,661.536
641,730.53,661.536
642,727.024,661.536
643,716.464,661.536
644,701.119,661.536
645,700.525,661.536
646,697.094,661.536
647,733.171,661.536
648,705.878,661.536
649,705.878,661.536
650,713.756,661.536
651,707.096,661.536
652,707.096,661.536
653,707.096,661.536
654,974.708,661.536
655,700.192,661.536
656,700.192,661.536
657,696.522,661.536
658,696.522,661.536
659,696.522,661.536
660,696.849,661.536
661,692.288,661.536
662,692.288,661.536
663,692.288,661.536
664,4468.01,661.536
665,4481.57,661.536
666,4081.62,661.536
667,730.821,661.536
668,727.414,661.536
669,743.367,661.536
670,734.479,661.536
671,711.448,661.536
672,708.823,661.536
673,771.331,661.536
674,778.815,661.536
675,729.405,661.536
676,725.336,661.536
677,729.087,661.536
678,717.739,661.536
679,699.973,661.536
680,705.089,661.536
681,700.518,661.536
682,747.604,661.536
683,740.868,661.536
684,740.868,661.536
685,740.868,661.536
686,740.868,661.536
687,752.156,661.536
688,749.714,661.536
689,750.142,661.536
690,749.239,661.536
691,724.651,661.536
692,724.651,661.536
693,724.651,661.536
694,717.888,661.536
695,715.21,661.536
696,708.849,661.536
697,708.849,661.536
698,690.827,661.536
699,732.781,661.536
700,721.134,661.536
701,725.028,661.536
702,741.036,661.536
703,718.664,661.536
704,718.664,661.536
705,716.016,661.536
706,2018.35,661.536
707,729.572,661.536
708,719.7,661.536
709,712.905,661.536
710,702.18,661.536
711,792.896,661.536
712,724.25,661.536
713,726.372,661.536
714,745.176,661.536
715,1307.93,661.536
716,724.186,661.536
717,723.917,661.536
718,714.715,661.536
719,717.62,661.536
720,715.885,661.536
721,715.885,661.536
722,712.469,661.536
723,731.492,661.536
724,712.868,661.536
725,705.153,661.536
726,705.153,661.536
727,738.901,661.536
728,734.726,661.536
729,739.72,661.536
730,739.72,661.536
731,740.315,661.536
732,741.259,661.536
733,721.218,661.536
734,716.349,661.536
735,716.349,661.536
736,730.731,661.536
737,730.731,661.536
738,723.49,661.536
739,743.922,661.536
740,846.848,661.536
741,752.402,661.536
742,745.874,661.536
743,745.874,661.536
744,717.655,661.536
745,706.418,661.536
746,705.146,661.536
747,707.615,661.536
748,693.492,661.536
749,700.687,661.536
750,4425.72,661.536
751,1480.6,661.536
752,1152.38,661.536
753,1526.02,661.536
754,1492.69,661.536
755,710.119,661.536
756,710.119,661.536
757,699.338,661.536
758,1580.36,661.536
759,714.539,661.536
760,708.617,661.536
761,697.681,661.536
762,682.907,661.536
763,696.228,661.536
764,697.6,661.536
765,738.484,661.536
766,752.925,661.536
767,752.307,661.536
768,725.126,661.536
769,697.725,661.536
770,699.592,661.536
771,730.785,661.536
772,722.564,661.536
773,751.833,661.536
774,727.8,661.536
775,1681.31,661.536
776,1489.99,661.536
777,771.754,661.536
778,780.039,661.536
779,731.305,661.536
780,731.305,661.536
781,712.551,661.536
782,1949.37,661.536
783,1665.09,661.536
784,801.486,661.536
785,809.775,661.536
786,766.385,661.536
787,763.919,661.536
788,766.278,661.536
789,758.215,661.536
790,742.818,661.536
791,745.524,661.536
792,742.557,661.536
793,741.382,661.536
794,732.774,661.536
795,769.573,661.536
796,747.661,661.536
797,747.764,661.536
798,752.207,661.536
799,732.737,661.536
800,720.681,661.536
801,716.148,661.536
802,728.097,661.536
803,713.423,661.536
804,708.37,661.536
805,699.513,661.536
806,711.383,661.536
807,717.836,661.536
808,718.494,661.536
809,707.365,661.536
810,1151.12,661.536
811,709.926,661.536
812,709.926,661.536
813,709.737,661.536
814,726.96,661.536
815,719.394,661.536
816,709.029,661.536
817,709.029,661.536
818,800.322,661.536
819,793.399,661.536
820,734.72,661.536
821,772.668,661.536
822,747.33,661.536
823,733.936,661.536
824,718.255,661.536
825,736.699,661.536
826,734.346,661.536
827,742.965,661.536
828,771.639,661.536
829,732.947,661.536
830,735.081,661.536
831,2000.39,661.536
832,745.34,661.536
833,705.192,661.536
834,705.192,661.536
835,715.883,661.536
836,860.656,661.536
837,682.139,661.536
838,682.052,661.536
839,888.612,661.536
840,762.745,661.536
841,710.752,661.536
842,710.752,661.536
843,710.275,661.536
844,696.803,661.536
845,701.675,661.536
846,689.433,661.536
847,686.076,661.536
848,731.739,661.536
849,729.628,661.536
850,726.726,661.536
851,730.816,661.536
852,730.272,661.536
853,724.67,661.536
854,1821.59,661.536
855,824.72,661.536
856,765.619,661.536
857,822.758,661.536
858,795.633,661.536
859,779.906,661.536
860,2436.1,661.536
861,793.649,661.536
862,763.92,661.536
863,752.007,661.536
864,1067.78,661.536
865,929.783,661.536
866,910.25,661.536
867,730.851,661.536
868,728.372,661.536
869,728.372,661.536
870,728.243,661.536
871,727.47,661.536
872,739.5,661.536
873,734.546,661.536
874,735.704,661.536
875,735.704,661.536
876,735.704,661.536
877,732.04,661.536
878,744.628,661.536
879,883.168,661.536
880,741.297,661.536
881,758.57,661.536
882,751.106,661.536
883,767.511,661.536
884,736.723,661.536
885,738.817,661.536
886,735.985,661.536
887,724.951,661.536
888,721.811,661.536
889,721.56,661.536
890,719.118,661.536
891,716.594,661.536
892,1042.15,661.536
893,763.106,661.536
894,762.526,661.536
895,1255.98,661.536
896,791.154,661.536
897,756.535,661.536
898,756.535,661.536
899,1367.31,661.536
900,762.922,661.536
901,753.531,661.536
902,756.292,661.536
903,744.894,661.536
904,1719.12,661.536
905,1729.15,661.536
906,745.792,661.536
907,736.956,661.536
908,736.956,661.536
909,708.328,661.536
910,704.747,661.536
911,710.251,661.536
912,713.434,661.536
913,709.897,661.536
914,708.591,661.536
915,724.646,661.536
916,723.331,661.536
917,724.635,661.536
918,1165.4,661.536
919,1127.27,661.536
920,725.576,661.536
921,704.027,661.536
922,693.554,661.536
923,690.576,661.536
924,695.122,661.536
925,695.122,661.536
926,683.424,661.536
927,1034.63,661.536
928,690.135,661.536
929,714.398,661.536
930,714.398,661.536
931,879.938,661.536
932,738.704,661.536
933,719.72,661.536
934,713.461,661.536
935,698.393,661.536
936,693.533,661.536
937,693.533,661.536
938,695.029,661.536
939,693,661.536
940,693,661.536
941,689.113,661.536
942,689.113,661.536
943,700.53,661.536
944,724.705,661.536
945,753.84,661.536
946,712.613,661.536
947,684.361,661.536
948,684.361,661.536
949,682.989,661.536
950,683.075,661.536
951,683.075,661.536
952,1655.01,661.536
953,1643.51,661.536
954,969.391,661.536
955,1059.45,661.536
956,772.229,661.536
957,1121.93,661.536
958,1121.93,661.536
959,749.506,661.536
960,724.795,661.536
961,719.818,661.536
962,710.136,661.536
963,733.767,661.536
964,744.801,661.536
965,739.258,661.536
966,723.616,661.536
967,723.616,661.536
968,707.842,661.536
969,741.305,661.536
970,733.704,661.536
971,752.386,661.536
972,734.126,661.536
973,1618.7,661.536
974,1608.19,661.536
975,762.202,661.536
976,773.781,661.536
977,948.385,661.536
978,820.27,661.536
979,820.27,661.536
980,820.27,661.536
981,795.659,661.536
982,838.488,661.536
983,838.488,661.536
984,788.125,661.536
985,766.024,661.536
986,768.334,661.536
987,768.334,661.536
988,800.667,661.536
989,755.804,661.536
990,746.773,661.536
991,732.31,661.536
992,729.689,661.536
993,731.695,661.536
994,758.761,661.536
995,753.903,661.536
996,746.587,661.536
997,733.878,661.536
998,733.878,661.536
999,729.673,661.536
1000,732.403,661.536
1001,732.403,661.536
1002,744.12,661.536
1003,736.399,661.536
1004,736.399,661.536
1005,741.099,661.536
1006,741.099,661.536
1007,751.938,661.536
1008,751.938,661.536
1009,752.246,661.536
1010,734.708,661.536
1011,729.075,661.536
1012,715.882,661.536
1013,716.12,661.536
1014,707.618,661.536
1015,707.618,661.536
1016,707.618,661.536
1017,707.618,661.536
1018,712.541,661.536
1019,717.085,661.536
1020,717.085,661.536
1021,707.591,661.536
1022,707.591,661.536
1023,707.591,661.536
1024,737.577,661.536
1025,737.577,661.536
1026,740.049,661.536
1027,733.69,661.536
1028,732.744,661.536
1029,708.737,661.536
1030,705.708,661.536
1031,743.661,661.536
1032,715.616,661.536
1033,723.858,661.536
1034,722.019,661.536
1035,722.019,661.536
1036,720.418,661.536
1037,826.086,661.536
1038,723.29,661.536
1039,732.721,661.536
1040,2806.92,661.536
1041,723.175,661.536
1042,723.003,661.536
1043,714.549,661.536
1044,708.451,661.536
1045,710.693,661.536
1046,710.693,661.536
1047,706.5,661.536
1048,705.19,661.536
1049,705.19,661.536
1050,705.19,661.536
1051,705.19,661.536
1052,701.927,661.536
1053,698.903,661.536
1054,698.339,661.536
1055,704.176,661.536
1056,698.339,661.536
1057,713.605,661.536
1058,713.605,661.536
1059,713.605,661.536
1060,697.699,661.536
1061,732.985,661.536
1062,734.379,661.536
1063,729.504,661.536
1064,729.504,661.536
1065,721.888,661.536
1066,721.888,661.536
1067,713.444,661.536
1068,715.833,661.536
1069,715.129,661.536
1070,713.918,661.536
1071,702.375,661.536
1072,695.613,661.536
1073,695.627,661.536
1074,700.323,661.536
1075,700.323,661.536
1076,700.323,661.536
1077,703.531,661.536
1078,699.799,661.536
1079,699.799,661.536
1080,698.967,661.536
1081,700.464,661.536
1082,695.327,661.536
1083,692.548,661.536
1084,680.961,661.536
1085,680.427,661.536
1086,680.427,661.536
1087,683.515,661.536
1088,739.448,661.536
1089,905.796,661.536
1090,691.116,661.536
1091,705.717,661.536
1092,705.717,661.536
1093,701.508,661.536
1094,965.352,661.536
1095,964.494,661.536
1096,725.688,661.536
1097,679.412,661.536
1098,679.412,661.536
1099,679.09,661.536
1100,682.336,661.536
1101,682.336,661.536
1102,682.336,661.536
1103,707.859,661.536
1104,1293.13,661.536
1105,2067.29,661.536
1106,2066.81,661.536
1107,1105.8,661.536
1108,712.313,661.536
1109,1161.43,661.536
1110,2146.52,661.536
1111,2146.52,661.536
1112,2378.04,661.536
1113,2378.04,661.536
1114,746.927,661.536
1115,756.671,661.536
1116,753.702,661.536
1117,749.093,661.536
1118,725.4,661.536
1119,708.554,661.536
1120,705.899,661.536
1121,698.293,661.536
1122,698.293,661.536
1123,688.64,661.536
1124,687.734,661.536
1125,709.634,661.536
1126,709.634,661.536
1127,710.062,661.536
1128,690.789,661.536
1129,685.285,661.536
1130,685.285,661.536
1131,685.285,661.536
1132,685.271,661.536
1133,686.971,661.536
1134,685.271,661.536
1135,685.271,661.536
1136,687.962,661.536
1137,688.773,661.536
1138,688.773,661.536
1139,691.838,661.536
1140,735.391,661.536
1141,686.351,661.536
1142,686.351,661.536
1143,685.789,661.536
1144,695.85,661.536
1145,696.325,661.536
1146,703.741,661.536
1147,703.741,661.536
1148,688.949,661.536
1149,688.949,661.536
1150,688.474,661.536
1151,691.205,661.536
1152,690.375,661.536
1153,690.375,661.536
1154,864.402,661.536
1155,862.213,661.536
1156,713.872,661.536
1157,699.746,661.536
1158,699.746,661.536
1159,699.746,661.536
1160,725.662,661.536
1161,729.896,661.536
1162,706.714,661.536
1163,697.661,661.536
1164,697.661,661.536
1165,695.813,661.536
1166,690.645,661.536
1167,745.865,661.536
1168,726.338,661.536
1169,714.226,661.536
1170,743.091,661.536
1171,712.722,661.536
1172,696.584,661.536
1173,691.861,661.536
1174,689.518,661.536
1175,755.523,661.536
1176,768.786,661.536
1177,746.784,661.536
1178,882.638,661.536
1179,871.592,661.536
1180,874.682,661.536
1181,816.019,661.536
1182,808.4,661.536
1183,767.293,661.536
1184,745.419,661.536
1185,729.051,661.536
1186,725.059,661.536
1187,801.58,661.536
1188,799.034,661.536
1189,810.39,661.536
1190,785.243,661.536
1191,747.022,661.536
1192,748.944,661.536
1193,734.559,661.536
1194,734.32,661.536
1195,742.356,661.536
1196,734.743,661.536
1197,734.743,661.536
1198,746.863,661.536
1199,746.863,661.536
1200,732.188,661.536
1201,732.616,661.536
1202,715.063,661.536
1203,711.135,661.536
1204,708.005,661.536
1205,1069.61,661.536
1206,1273.96,661.536
1207,841.363,661.536
1208,1047.58,661.536
1209,742.675,661.536
1210,734.6,661.536
1211,727.349,661.536
1212,705.585,661.536
1213,702.591,661.536
1214,693.178,661.536
1215,699.741,661.536
1216,694.021,661.536
1217,693.496,661.536
1218,692.564,661.536
1219,1328.91,661.536
1220,703.197,661.536
1221,700.224,661.536
1222,700.224,661.536
1223,697.705,661.536
1224,687.879,661.536
1225,689.151,661.536
1226,700.834,661.536
1227,808.03,661.536
1228,814.087,661.536
1229,734.147,661.536
1230,780.607,661.536
1231,792.145,661.536
1232,766.368,661.536
1233,735.076,661.536
1234,735.076,661.536
1235,738.729,661.536
1236,721.198,661.536
1237,722.253,661.536
1238,723.593,661.536
1239,723.593,661.536
1240,712.305,661.536
1241,709.66,661.536
1242,709.66,661.536
1243,708.709,661.536
1244,708.709,661.536
1245,708.709,661.536
1246,715.567,661.536
1247,710.229,661.536
1248,710.229,661.536
1249,701.602,661.536
1250,881.144,661.536
1251,728.415,661.536
1252,736.19,661.536
1253,811.067,661.536
1254,806.587,661.536
1255,717.212,661.536
1256,1568.45,661.536
1257,1568.45,661.536
1258,715.554,661.536
1259,729.523,661.536
1260,723.299,661.536
1261,719.655,661.536
1262,707.378,661.536
1263,716.363,661.536
1264,700.416,661.536
1265,700.416,661.536
1266,960.194,661.536
1267,932.296,661.536
1268,918.952,661.536
1269,913.312,661.536
1270,691.525,661.536
1271,691.525,661.536
1272,676.934,661.536
1273,676.934,661.536
1274,716.955,661.536
1275,2348.67,661.536
1276,735.951,661.536
1277,719.75,661.536
1278,714.892,661.536
1279,704.819,661.536
1280,708.777,661.536
1281,688.232,661.536
1282,681.039,661.536
1283,677.062,661.536
1284,677.148,661.536
1285,679.585,661.536
1286,700.871,661.536
1287,700.785,661.536
1288,700.785,661.536
1289,699.461,661.536
1290,699.461,661.536
1291,702.146,661.536
1292,702.146,661.536
1293,696.293,661.536
1294,782.975,661.536
1295,770.088,661.536
1296,757.615,661.536
1297,760.7,661.536
1298,763.85,661.536
1299,753.603,661.536
1300,736.017,661.536
1301,739.001,661.536
1302,739.001,661.536
1303,739.67,661.536
1304,746.164,661.536
1305,737.794,661.536
1306,775.032,661.536
1307,756.089,661.536
1308,737.834,661.536
1309,1016.91,661.536
1310,1012.96,661.536
1311,756.82,661.536
1312,758.017,661.536
1313,795.529,661.536
1314,783.388,661.536
1315,783.388,661.536
1316,738.089,661.536
1317,732.058,661.536
1318,755.286,661.536
1319,736.483,661.536
1320,783.36,661.536
1321,783.36,661.536
1322,783.36,661.536
1323,771.612,661.536
1324,758.4,661.536
1325,756.349,661.536
1326,733.334,661.536
1327,731.906,661.536
1328,741.793,661.536
1329,722.54,661.536
1330,714.317,661.536
1331,714.317,661.536
1332,714.317,661.536
1333,698.278,661.536
1334,698.278,661.536
1335,684.295,661.536
1336,682.414,661.536
1337,682.414,661.536
1338,701.891,661.536
1339,739.27,661.536
1340,725.387,661.536
1341,752.432,661.536
1342,780.304,661.536
1343,750.419,661.536
1344,750.419,661.536
1345,750.419,661.536
1346,750.419,661.536
