iteration,current_obj,best_obj
98,1052.22,789.597
99,2221.36,789.597
100,2227.96,789.597
101,1884.48,789.597
102,1884.48,789.597
103,817.668,789.597
104,805.846,789.597
105,805.846,789.597
106,805.846,789.597
107,812.647,789.597
108,2840.85,789.597
109,2840.85,789.597
110,2840.85,789.597
111,868.123,789.597
112,855.789,789.597
113,820.174,789.597
114,820.174,789.597
115,843.764,789.597
116,850.783,789.597
117,850.783,789.597
118,1143.46,789.597
119,1051.38,789.597
120,1051.38,789.597
121,1395.06,789.597
122,935.418,789.597
123,1316.93,789.597
124,2181.83,789.597
125,3121.26,789.597
126,1805.74,789.597
127,1647.61,789.597
128,1074.7,789.597
129,1074.7,789.597
130,842.608,789.597
131,842.608,789.597
132,842.608,789.597
133,842.608,789.597
134,1053.73,789.597
135,843.186,789.597
136,878.712,789.597
137,1875.66,789.597
138,1875.66,789.597
139,1288.81,789.597
140,919.822,789.597
141,1136.36,789.597
142,1391.37,789.597
143,2135.45,789.597
144,2135.45,789.597
145,2106.43,789.597
146,891.152,789.597
147,896.405,789.597
148,896.405,789.597
149,896.405,789.597
150,1218.08,789.597
151,1218.08,789.597
152,903.846,789.597
153,928.353,789.597
154,906.758,789.597
155,884.06,789.597
156,884.06,789.597
157,884.06,789.597
158,860.848,789.597
159,860.848,789.597
160,897.939,789.597
161,1444.03,789.597
162,1444.03,789.597
163,2666.27,789.597
164,2668.14,789.597
165,842.459,789.597
166,833.014,789.597
167,833.014,789.597
168,809.513,789.597
169,788.935,788.935
170,797.286,788.935
171,797.286,788.935
172,1642.95,788.935
173,818.818,788.935
174,1815.57,788.935
175,1815.57,788.935
176,2126.06,788.935
177,2126.06,788.935
178,2995.24,788.935
179,2810.51,788.935
180,3133.72,788.935
181,3133.72,788.935
182,1263.06,788.935
183,1164.68,788.935
184,861.483,788.935
185,2377.25,788.935
186,2377.25,788.935
187,1344.97,788.935
188,2176.32,788.935
189,1203.92,788.935
190,993.771,788.935
191,785.997,785.997
192,785.997,785.997
193,785.997,785.997
194,1106.18,785.997
195,1061.64,785.997
196,1190.5,785.997
197,817.302,785.997
198,2550.48,785.997
199,2381.15,785.997
200,2156.27,785.997
201,848.299,785.997
202,848.299,785.997
203,866.342,785.997
204,827.418,785.997
205,966.109,785.997
206,917.257,785.997
207,928.665,785.997
208,843.781,785.997
209,904.523,785.997
210,952.435,785.997
211,837.015,785.997
212,943.11,785.997
213,823.856,785.997
214,1121.11,785.997
215,1121.11,785.997
216,1121.11,785.997
217,862.163,785.997
218,844.272,785.997
219,943.594,785.997
220,929.971,785.997
221,929.543,785.997
222,896.479,785.997
223,896.479,785.997
224,899.435,785.997
225,838.302,785.997
226,853.115,785.997
227,812.315,785.997
228,1852.33,785.997
229,982.49,785.997
230,1512.91,785.997
231,833.739,785.997
232,893.279,785.997
233,897.921,785.997
234,1209.66,785.997
235,1209.66,785.997
236,2057.39,785.997
237,1721.86,785.997
238,2242.32,785.997
239,2242.32,785.997
240,1978.16,785.997
241,858.778,785.997
242,1939.44,785.997
243,1939.44,785.997
244,1309.98,785.997
245,1309.98,785.997
246,1306.66,785.997
247,803.307,785.997
248,1308.2,785.997
249,1300.74,785.997
250,1312.56,785.997
251,820.741,785.997
252,2689.17,785.997
253,2689.17,785.997
254,1758.25,785.997
255,1758.25,785.997
256,1669.56,785.997
257,1263.62,785.997
258,1263.19,785.997
259,1263.19,785.997
260,1033.36,785.997
261,1105.63,785.997
262,1105.63,785.997
263,1105.63,785.997
264,885.205,785.997
265,842.243,785.997
266,2216.45,785.997
267,2228.29,785.997
268,2228.29,785.997
269,982.998,785.997
270,821.08,785.997
271,915.345,785.997
272,903.168,785.997
273,1685.88,785.997
274,1177.23,785.997
275,1177.23,785.997
276,3079.69,785.997
277,1867.31,785.997
278,1867.31,785.997
279,1867.31,785.997
280,817.153,785.997
281,797.25,785.997
282,819.67,785.997
283,2708.18,785.997
284,2879.83,785.997
285,2592.86,785.997
286,2060.49,785.997
287,2070.67,785.997
288,1805.12,785.997
289,2714.81,785.997
290,2791.08,785.997
291,2075.2,785.997
292,2075.2,785.997
293,1219.41,785.997
294,1219.41,785.997
295,1154.75,785.997
296,832.822,785.997
297,832.822,785.997
298,832.822,785.997
299,1052.39,785.997
300,1013.06,785.997
301,1013.06,785.997
302,994.505,785.997
303,999.736,785.997
304,841.438,785.997
305,841.438,785.997
306,841.438,785.997
307,849.552,785.997
308,849.552,785.997
309,826.889,785.997
310,816.565,785.997
311,862.186,785.997
312,862.186,785.997
313,828.098,785.997
314,828.098,785.997
315,858.904,785.997
316,1309.49,785.997
317,1300.18,785.997
318,1300.18,785.997
319,1107.69,785.997
320,1107.69,785.997
321,1122.76,785.997
322,1069.92,785.997
323,1069.92,785.997
324,1069.92,785.997
325,1069.92,785.997
326,2629.85,785.997
327,2564.43,785.997
328,970.948,785.997
329,970.948,785.997
330,970.948,785.997
331,1215.41,785.997
332,1117.29,785.997
333,1103.17,785.997
334,985.32,785.997
335,833.067,785.997
336,889.282,785.997
337,1132.6,785.997
338,1132.6,785.997
339,1132.6,785.997
340,1151.52,785.997
341,1228.51,785.997
342,1228.51,785.997
343,1228.51,785.997
344,1228.51,785.997
345,1264.85,785.997
346,884.877,785.997
347,884.877,785.997
348,884.877,785.997
349,1825.08,785.997
350,849.638,785.997
351,865.427,785.997
352,1119.47,785.997
353,981.379,785.997
354,997.142,785.997
355,1281.22,785.997
356,851.58,785.997
357,851.58,785.997
358,2426.72,785.997
359,1395.59,785.997
360,815.897,785.997
361,811.244,785.997
362,830.064,785.997
363,807.106,785.997
364,853.587,785.997
365,853.587,785.997
366,853.587,785.997
367,1870.84,785.997
368,1793.48,785.997
369,824.242,785.997
370,1201.24,785.997
371,972.479,785.997
372,906.648,785.997
373,828.154,785.997
374,828.154,785.997
375,806.239,785.997
376,790.738,785.997
377,801.692,785.997
378,801.692,785.997
379,1468.05,785.997
380,1468.05,785.997
381,3091.93,785.997
382,746.537,746.537
383,789.334,746.537
384,774.809,746.537
385,1605.69,746.537
386,1044.23,746.537
387,1092.95,746.537
388,1092.95,746.537
389,1073.69,746.537
390,1073.69,746.537
391,783.732,746.537
392,847.415,746.537
393,882.3,746.537
394,882.3,746.537
395,885.351,746.537
396,988.875,746.537
397,988.875,746.537
398,1315.2,746.537
399,848.612,746.537
400,888.3,746.537
401,888.3,746.537
402,928.903,746.537
403,866.703,746.537
404,946.101,746.537
405,839.23,746.537
406,1393.97,746.537
407,1384.1,746.537
408,1384.1,746.537
409,972.164,746.537
410,1171.94,746.537
411,1334.3,746.537
412,1210.21,746.537
413,1210.21,746.537
414,1000.89,746.537
415,1013.45,746.537
416,881.524,746.537
417,1155.21,746.537
418,986.186,746.537
419,817.409,746.537
420,1161.79,746.537
421,2033.18,746.537
422,1583.22,746.537
423,831.796,746.537
424,831.796,746.537
425,841.831,746.537
426,936.018,746.537
427,3873.41,746.537
428,4075.27,746.537
429,2760.71,746.537
430,2760.71,746.537
431,2760.71,746.537
432,2274.62,746.537
433,2660.27,746.537
434,2100.25,746.537
435,2092.69,746.537
436,2092.69,746.537
437,836.066,746.537
438,817.066,746.537
439,798.765,746.537
440,1198.7,746.537
441,1159.96,746.537
442,1050.43,746.537
443,918.259,746.537
444,944.114,746.537
445,1210.09,746.537
446,861.288,746.537
447,849.1,746.537
448,898.307,746.537
449,1577.83,746.537
450,922.121,746.537
451,922.121,746.537
452,918.152,746.537
453,822.573,746.537
454,1384.32,746.537
455,914.508,746.537
456,1025.96,746.537
457,945.498,746.537
458,798.061,746.537
459,798.061,746.537
460,815.21,746.537
461,2489.09,746.537
462,2489.09,746.537
463,2489.09,746.537
464,1660.89,746.537
465,2990.47,746.537
466,4027.93,746.537
467,4027.93,746.537
468,4027.93,746.537
469,1434.67,746.537
470,2100.23,746.537
471,1775.03,746.537
472,1775.03,746.537
473,1833.36,746.537
474,971.38,746.537
475,971.38,746.537
476,989.782,746.537
477,989.782,746.537
478,855.902,746.537
479,873.414,746.537
480,839.816,746.537
481,946.893,746.537
482,808.538,746.537
483,1686.9,746.537
484,1686.9,746.537
485,1686.9,746.537
486,1686.9,746.537
487,1686.9,746.537
488,1207.43,746.537
489,1207.43,746.537
490,1202.63,746.537
491,1093.75,746.537
492,1093.75,746.537
493,1011.03,746.537
494,1013.04,746.537
495,1324.13,746.537
496,1218.46,746.537
497,1218.46,746.537
498,1146.69,746.537
499,804.787,746.537
500,2153.86,746.537
501,1150.76,746.537
502,828.436,746.537
503,4316.03,746.537
504,4316.03,746.537
505,4284.49,746.537
506,917.527,746.537
507,1385.11,746.537
508,1385.11,746.537
509,1356.19,746.537
510,2224.73,746.537
511,1410.14,746.537
512,875.334,746.537
513,875.334,746.537
514,862.637,746.537
515,862.637,746.537
516,862.637,746.537
517,1763.43,746.537
518,2014.32,746.537
519,1119.67,746.537
520,1119.67,746.537
521,1119.67,746.537
522,4507.42,746.537
523,3154.31,746.537
524,862.161,746.537
525,862.978,746.537
526,875.882,746.537
527,845.482,746.537
528,889.779,746.537
529,1133.24,746.537
530,1141.48,746.537
531,1169.4,746.537
532,2046.02,746.537
533,1457.55,746.537
534,1472.37,746.537
535,847.51,746.537
536,888.731,746.537
537,835.615,746.537
538,810.662,746.537
539,916.973,746.537
540,916.973,746.537
541,916.973,746.537
542,916.973,746.537
543,912.552,746.537
544,1046.7,746.537
545,1046.7,746.537
546,1098.68,746.537
547,836.939,746.537
548,817.304,746.537
549,817.304,746.537
550,817.304,746.537
551,1313.83,746.537
552,869.955,746.537
553,960.235,746.537
554,1638.15,746.537
555,1652.4,746.537
556,1641.57,746.537
557,1938.65,746.537
558,1151.04,746.537
559,1151.04,746.537
560,1136.88,746.537
561,998.971,746.537
562,858.326,746.537
563,836.461,746.537
564,825.662,746.537
565,801.119,746.537
566,815.947,746.537
567,815.947,746.537
568,831.492,746.537
569,831.492,746.537
570,807.513,746.537
571,832.415,746.537
572,830.084,746.537
573,825.191,746.537
574,991.771,746.537
575,1025.1,746.537
576,1234.29,746.537
577,1075.92,746.537
578,1075.92,746.537
579,994.117,746.537
580,848.252,746.537
581,906.805,746.537
582,1100.7,746.537
583,1606.03,746.537
584,1606.03,746.537
585,1086.38,746.537
586,797.314,746.537
587,1199.77,746.537
588,1249.92,746.537
589,838.391,746.537
590,1181.05,746.537
591,1181.05,746.537
592,1738.18,746.537
593,1738.18,746.537
594,1438.2,746.537
595,1330.05,746.537
596,861.927,746.537
597,1406.19,746.537
598,1693.62,746.537
599,1927.43,746.537
600,1889.44,746.537
601,863.184,746.537
602,890.074,746.537
603,841.372,746.537
604,1917.67,746.537
605,1917.67,746.537
606,871.6,746.537
607,871.6,746.537
608,865.832,746.537
609,889.831,746.537
610,856.235,746.537
611,865.582,746.537
612,870.749,746.537
613,870.749,746.537
614,1984.1,746.537
615,2698.8,746.537
616,987.932,746.537
617,853.908,746.537
618,860.194,746.537
619,860.294,746.537
620,843.578,746.537
621,1828.87,746.537
622,1808.84,746.537
623,2871.66,746.537
624,1150.63,746.537
625,1150.63,746.537
626,847.595,746.537
627,847.595,746.537
628,1165.65,746.537
629,875.257,746.537
630,878.036,746.537
631,881.871,746.537
632,2617.07,746.537
633,1155.99,746.537
634,1706.75,746.537
635,933.377,746.537
636,866.145,746.537
637,861.294,746.537
638,857.586,746.537
639,859.182,746.537
640,859.182,746.537
641,859.182,746.537
642,865.607,746.537
643,858.233,746.537
644,1914.25,746.537
645,1955.85,746.537
646,836.169,746.537
647,836.169,746.537
648,1390.84,746.537
649,828.738,746.537
650,1079.51,746.537
651,1082.25,746.537
652,858.077,746.537
653,1996.3,746.537
654,823.589,746.537
655,809.334,746.537
656,842.538,746.537
657,842.538,746.537
658,827.882,746.537
659,827.882,746.537
660,827.882,746.537
661,837.594,746.537
662,837.594,746.537
663,825.568,746.537
664,846.322,746.537
665,844.595,746.537
666,826.704,746.537
667,819.803,746.537
668,819.803,746.537
669,1220.05,746.537
670,840.722,746.537
671,810.959,746.537
672,871.039,746.537
673,1718.37,746.537
674,1718.37,746.537
675,773.635,746.537
676,773.635,746.537
677,866.474,746.537
678,900.996,746.537
679,826.638,746.537
680,819.876,746.537
681,1544.68,746.537
682,1356.87,746.537
683,815.494,746.537
684,797.395,746.537
685,797.395,746.537
686,842.415,746.537
687,842.415,746.537
688,829.401,746.537
689,3299.36,746.537
690,840.944,746.537
691,826.327,746.537
692,826.327,746.537
693,812.111,746.537
694,812.111,746.537
695,808.323,746.537
696,1248.06,746.537
697,1202.73,746.537
698,1202.73,746.537
699,801.471,746.537
700,801.471,746.537
701,1234.41,746.537
702,1234.41,746.537
703,791.344,746.537
704,786.571,746.537
705,825.414,746.537
706,1664.62,746.537
707,1224.17,746.537
708,1224.17,746.537
709,1224.17,746.537
710,1331.31,746.537
711,870.305,746.537
712,1153.96,746.537
713,1656.27,746.537
714,1134.12,746.537
715,818.453,746.537
716,832.402,746.537
717,939.932,746.537
718,846.288,746.537
719,839.972,746.537
720,839.972,746.537
721,847.649,746.537
722,847.649,746.537
723,848.915,746.537
724,848.915,746.537
725,1067.52,746.537
726,818.828,746.537
727,1133.89,746.537
728,1133.89,746.537
729,834.559,746.537
730,834.559,746.537
731,930.624,746.537
732,840.076,746.537
733,857.243,746.537
734,1555.53,746.537
735,865.393,746.537
736,863.087,746.537
737,822.783,746.537
738,1083.34,746.537
739,2430.29,746.537
740,2472.06,746.537
741,1130.75,746.537
742,1131.38,746.537
743,1222.23,746.537
744,884.061,746.537
745,884.061,746.537
746,1149.69,746.537
747,1149.69,746.537
748,1149.69,746.537
749,1149.69,746.537
750,1149.69,746.537
751,868.751,746.537
752,860.782,746.537
753,860.782,746.537
754,860.782,746.537
755,969.597,746.537
756,830.776,746.537
757,830.776,746.537
758,830.776,746.537
759,830.776,746.537
760,1311.41,746.537
761,870.978,746.537
762,870.978,746.537
763,870.978,746.537
764,870.978,746.537
765,856.435,746.537
766,1038.46,746.537
767,1038.46,746.537
768,1296.33,746.537
769,1296.33,746.537
770,1043.01,746.537
771,865.477,746.537
772,904.124,746.537
773,904.124,746.537
774,1319.07,746.537
775,1254.11,746.537
776,1236.65,746.537
777,1468.66,746.537
778,1468.66,746.537
779,1466.56,746.537
780,1152.67,746.537
781,823.311,746.537
782,841.945,746.537
783,831.812,746.537
784,857.391,746.537
785,864.531,746.537
786,864.531,746.537
787,864.531,746.537
788,874.069,746.537
789,874.069,746.537
790,2898.32,746.537
791,3537.61,746.537
792,4250.82,746.537
793,2526.86,746.537
794,2271.44,746.537
795,1578.66,746.537
796,1684,746.537
797,875.337,746.537
798,875.337,746.537
799,875.337,746.537
800,3286.7,746.537
801,907.502,746.537
802,907.502,746.537
803,899.315,746.537
804,899.315,746.537
805,909.159,746.537
806,909.159,746.537
807,909.159,746.537
808,1262.81,746.537
809,1262.81,746.537
810,1262.81,746.537
811,831.136,746.537
812,929.48,746.537
813,929.48,746.537
814,847.588,746.537
815,817.957,746.537
816,1050.11,746.537
817,1095.34,746.537
818,1444.36,746.537
819,1444.36,746.537
820,789.629,746.537
821,807.126,746.537
822,1187.99,746.537
823,1336.56,746.537
824,1336.56,746.537
825,1545.22,746.537
826,852.256,746.537
827,853.408,746.537
828,802.693,746.537
829,824.406,746.537
830,775.111,746.537
831,791.366,746.537
832,886.189,746.537
833,886.189,746.537
834,822.574,746.537
835,842.209,746.537
836,916.257,746.537
837,916.257,746.537
838,838.079,746.537
839,838.079,746.537
840,838.079,746.537
841,812.406,746.537
842,878.444,746.537
843,855.578,746.537
844,847.8,746.537
845,847.8,746.537
846,841.289,746.537
847,868.31,746.537
848,868.31,746.537
849,868.31,746.537
850,881.873,746.537
851,881.873,746.537
852,881.873,746.537
853,1223.16,746.537
854,1223.16,746.537
855,2058.85,746.537
856,1309.35,746.537
857,1309.35,746.537
858,1309.35,746.537
859,1594.26,746.537
860,1594.26,746.537
861,930.033,746.537
862,949.825,746.537
863,891.908,746.537
864,891.908,746.537
865,891.908,746.537
866,896.109,746.537
867,922.102,746.537
868,850.945,746.537
869,947.011,746.537
870,847.072,746.537
871,2175.07,746.537
872,2175.07,746.537
873,846.917,746.537
874,826.957,746.537
875,994.853,746.537
876,875.716,746.537
877,872.095,746.537
878,872.095,746.537
879,996.62,746.537
880,996.62,746.537
881,1635.5,746.537
882,2714.57,746.537
883,924.055,746.537
884,924.055,746.537
885,924.055,746.537
886,930.517,746.537
887,898.698,746.537
888,868.81,746.537
889,868.81,746.537
890,1102.31,746.537
891,817.458,746.537
892,857.435,746.537
893,848.883,746.537
894,848.883,746.537
895,848.883,746.537
896,841.142,746.537
897,854.466,746.537
898,820.198,746.537
899,820.198,746.537
900,820.198,746.537
901,1154.72,746.537
902,882.157,746.537
903,807.385,746.537
904,807.385,746.537
905,825.24,746.537
906,825.24,746.537
907,825.24,746.537
908,813.851,746.537
909,801.064,746.537
910,801.064,746.537
911,801.064,746.537
912,772.593,746.537
913,796.127,746.537
914,820.143,746.537
915,855.456,746.537
916,855.456,746.537
917,855.456,746.537
918,855.456,746.537
919,984.416,746.537
920,984.416,746.537
921,1521.99,746.537
922,960.342,746.537
923,1755.03,746.537
924,870.764,746.537
925,868.031,746.537
926,759.276,746.537
927,778.085,746.537
928,778.085,746.537
929,778.085,746.537
930,798.538,746.537
931,798.538,746.537
932,798.538,746.537
933,848.297,746.537
934,848.297,746.537
935,848.297,746.537
936,1272.72,746.537
937,1272.72,746.537
938,1381.01,746.537
939,1381.01,746.537
940,1381.01,746.537
941,1401.21,746.537
942,793.153,746.537
943,973.46,746.537
944,917.536,746.537
945,805.623,746.537
946,1526.75,746.537
947,1526.75,746.537
948,1129.23,746.537
949,1132.65,746.537
950,1113.5,746.537
951,1113.5,746.537
952,1113.5,746.537
953,1113.5,746.537
954,1119.73,746.537
955,1325.36,746.537
956,1739.87,746.537
957,1862.57,746.537
958,1862.57,746.537
959,2290.23,746.537
960,2290.23,746.537
961,806.619,746.537
962,873.274,746.537
963,873.274,746.537
964,873.274,746.537
965,873.274,746.537
966,873.274,746.537
967,887.814,746.537
968,1197.35,746.537
969,2971.38,746.537
970,2715.03,746.537
971,2942.45,746.537
972,2481.92,746.537
973,842.171,746.537
974,879.621,746.537
975,2582.24,746.537
976,981.754,746.537
977,981.754,746.537
978,981.754,746.537
979,981.754,746.537
980,981.754,746.537
981,981.754,746.537
982,1049.02,746.537
983,1049.02,746.537
984,809.188,746.537
985,1368.73,746.537
986,838.886,746.537
987,947.466,746.537
988,947.466,746.537
989,824.921,746.537
990,844.398,746.537
991,845.54,746.537
992,839.889,746.537
993,839.889,746.537
994,1160.44,746.537
995,854.445,746.537
996,975.076,746.537
997,975.076,746.537
998,954.612,746.537
999,954.612,746.537
1000,1116.65,746.537
1001,1116.65,746.537
1002,1121.53,746.537
1003,841.712,746.537
1004,1016.76,746.537
1005,1016.76,746.537
1006,1016.76,746.537
1007,824.831,746.537
1008,824.831,746.537
1009,843.761,746.537
1010,839.515,746.537
1011,839.515,746.537
1012,839.515,746.537
1013,834.077,746.537
1014,834.077,746.537
1015,834.077,746.537
1016,898.602,746.537
1017,898.602,746.537
1018,898.602,746.537
1019,898.602,746.537
1020,1742.91,746.537
1021,2181.05,746.537
1022,2308.32,746.537
1023,1177.05,746.537
1024,1177.05,746.537
1025,1655.95,746.537
1026,838.621,746.537
1027,838.621,746.537
1028,1648.75,746.537
1029,1658.21,746.537
1030,1658.21,746.537
1031,1658.21,746.537
1032,1755.84,746.537
1033,1755.84,746.537
1034,1673.22,746.537
1035,1671.11,746.537
1036,1671.11,746.537
1037,1671.11,746.537
1038,2078.23,746.537
1039,2078.23,746.537
1040,2105.76,746.537
1041,2105.76,746.537
1042,1811.92,746.537
1043,1811.92,746.537
1044,1984.52,746.537
1045,1984.52,746.537
1046,2029.26,746.537
1047,1318.51,746.537
1048,2174.14,746.537
1049,2302.63,746.537
1050,1289.57,746.537
1051,1774.16,746.537
1052,1526.43,746.537
1053,1526.43,746.537
1054,1925.53,746.537
1055,1925.53,746.537
1056,963.957,746.537
1057,1518.44,746.537
1058,1518.44,746.537
1059,1475.23,746.537
1060,1171.06,746.537
1061,1271.66,746.537
1062,1271.66,746.537
1063,1342.09,746.537
1064,1127.41,746.537
1065,966.235,746.537
1066,858.661,746.537
1067,842.226,746.537
1068,842.226,746.537
1069,842.226,746.537
1070,842.226,746.537
1071,869.547,746.537
1072,869.547,746.537
1073,869.547,746.537
1074,869.547,746.537
1075,869.547,746.537
1076,869.547,746.537
1077,869.547,746.537
1078,869.547,746.537
1079,869.547,746.537
1080,1716.18,746.537
1081,1716.18,746.537
1082,1716.18,746.537
1083,2440.52,746.537
1084,2434.32,746.537
1085,2434.32,746.537
1086,2647.33,746.537
1087,1322.21,746.537
1088,1322.21,746.537
1089,1070.23,746.537
1090,1064.81,746.537
1091,1061.39,746.537
1092,1123.97,746.537
1093,1305.72,746.537
1094,2406.19,746.537
1095,845.806,746.537
1096,834.057,746.537
1097,817.99,746.537
1098,842.187,746.537
1099,842.187,746.537
1100,853.382,746.537
1101,852.36,746.537
1102,818.967,746.537
1103,818.967,746.537
1104,818.967,746.537
1105,818.967,746.537
1106,818.967,746.537
1107,795.283,746.537
1108,787.882,746.537
1109,806.114,746.537
1110,784.517,746.537
1111,1178.85,746.537
1112,1432.2,746.537
1113,1452.77,746.537
1114,845.275,746.537
1115,866.111,746.537
1116,866.111,746.537
1117,866.111,746.537
1118,866.111,746.537
1119,850.916,746.537
1120,1644.91,746.537
1121,1644.91,746.537
1122,1283.19,746.537
1123,1198.43,746.537
1124,1262.91,746.537
1125,1064.35,746.537
1126,872.548,746.537
1127,872.548,746.537
1128,872.548,746.537
1129,789.809,746.537
1130,785.739,746.537
1131,827.822,746.537
1132,877.639,746.537
1133,877.639,746.537
1134,1927.65,746.537
1135,853.526,746.537
1136,878.057,746.537
1137,878.057,746.537
1138,851.222,746.537
1139,851.222,746.537
1140,851.222,746.537
1141,851.222,746.537
1142,851.222,746.537
1143,818.687,746.537
1144,843.307,746.537
1145,843.307,746.537
1146,843.307,746.537
1147,858.322,746.537
1148,842.937,746.537
1149,842.937,746.537
1150,1441.48,746.537
1151,1583.09,746.537
1152,1274.18,746.537
1153,1274.18,746.537
1154,834.103,746.537
1155,816.402,746.537
1156,816.402,746.537
1157,816.402,746.537
1158,820.221,746.537
1159,836.585,746.537
1160,822.775,746.537
1161,822.775,746.537
1162,799.028,746.537
1163,1171.97,746.537
1164,810.206,746.537
1165,816.566,746.537
1166,1043.66,746.537
1167,874.354,746.537
1168,802.856,746.537
1169,799.227,746.537
1170,801.038,746.537
1171,801.038,746.537
1172,1062.73,746.537
1173,1062.73,746.537
1174,1169.42,746.537
1175,873.27,746.537
1176,873.27,746.537
1177,1795.74,746.537
1178,1795.74,746.537
1179,1124.58,746.537
1180,1098.35,746.537
1181,1112.2,746.537
1182,858.94,746.537
1183,1131.2,746.537
1184,1131.2,746.537
1185,1113.76,746.537
1186,860.853,746.537
1187,860.853,746.537
1188,864.687,746.537
1189,864.687,746.537
1190,864.687,746.537
1191,832.842,746.537
1192,803.317,746.537
1193,984.709,746.537
1194,800.799,746.537
1195,800.799,746.537
1196,814.117,746.537
1197,808.047,746.537
1198,800.927,746.537
1199,800.927,746.537
1200,1368.49,746.537
1201,858.065,746.537
1202,821.723,746.537
1203,833.565,746.537
1204,833.565,746.537
1205,816.624,746.537
1206,816.624,746.537
1207,813.974,746.537
1208,817.414,746.537
1209,948.3,746.537
1210,948.3,746.537
1211,1641.27,746.537
1212,815.276,746.537
1213,855.212,746.537
1214,846.461,746.537
1215,855.922,746.537
1216,855.922,746.537
1217,855.922,746.537
1218,855.922,746.537
1219,855.922,746.537
1220,855.922,746.537
1221,1230.54,746.537
1222,1420.14,746.537
1223,1420.14,746.537
1224,1420.14,746.537
1225,1420.14,746.537
1226,1291.77,746.537
1227,861.233,746.537
1228,794.693,746.537
1229,851.386,746.537
1230,1351.74,746.537
1231,1102.3,746.537
1232,842.939,746.537
1233,847.355,746.537
1234,828.382,746.537
1235,976.966,746.537
1236,1287.19,746.537
1237,978.893,746.537
1238,838.982,746.537
1239,838.982,746.537
1240,837.297,746.537
1241,837.297,746.537
1242,837.297,746.537
1243,865.209,746.537
1244,833.445,746.537
1245,833.445,746.537
1246,936.804,746.537
1247,1391.85,746.537
1248,815.566,746.537
1249,777.695,746.537
1250,807.358,746.537
1251,808.987,746.537
1252,808.987,746.537
1253,1176.85,746.537
1254,805.814,746.537
1255,805.814,746.537
1256,799.54,746.537
1257,799.54,746.537
1258,801.644,746.537
1259,801.644,746.537
1260,801.644,746.537
1261,801.644,746.537
1262,1615,746.537
1263,1615,746.537
1264,1390.35,746.537
1265,1390.35,746.537
1266,1390.35,746.537
1267,1390.35,746.537
1268,1390.35,746.537
1269,1390.35,746.537
1270,1390.35,746.537
1271,1474.39,746.537
1272,1474.39,746.537
1273,1474.39,746.537
1274,829.229,746.537
1275,829.229,746.537
1276,1024.48,746.537
1277,803.646,746.537
1278,803.646,746.537
1279,803.646,746.537
1280,803.646,746.537
1281,803.646,746.537
1282,803.646,746.537
1283,856.352,746.537
1284,856.352,746.537
1285,879.451,746.537
1286,877.196,746.537
1287,1181.92,746.537
1288,1181.92,746.537
1289,1181.92,746.537
1290,1181.92,746.537
1291,1112.82,746.537
1292,1198.55,746.537
1293,830.718,746.537
1294,841.105,746.537
1295,849.596,746.537
1296,849.596,746.537
1297,849.596,746.537
1298,858.37,746.537
1299,1415.63,746.537
1300,1229.92,746.537
1301,868.466,746.537
1302,850.572,746.537
1303,843.493,746.537
1304,849.079,746.537
1305,819.574,746.537
1306,819.574,746.537
1307,1163.78,746.537
1308,830.025,746.537
1309,854.037,746.537
