iteration,current_obj,best_obj
137,731.07,678.195
138,722.978,678.195
139,716.464,678.195
140,724.841,678.195
141,738.524,678.195
142,729.188,678.195
143,732.431,678.195
144,726.828,678.195
145,696.32,678.195
146,695.049,678.195
147,697.053,678.195
148,701.212,678.195
149,689.531,678.195
150,742.113,678.195
151,802.578,678.195
152,801.544,678.195
153,822.918,678.195
154,728.234,678.195
155,745.055,678.195
156,745.055,678.195
157,747.629,678.195
158,743.927,678.195
159,742.911,678.195
160,742.911,678.195
161,742.911,678.195
162,728.611,678.195
163,729.112,678.195
164,728.858,678.195
165,724.771,678.195
166,712.448,678.195
167,716.227,678.195
168,716.227,678.195
169,709.729,678.195
170,709.729,678.195
171,711.891,678.195
172,711.891,678.195
173,701.737,678.195
174,723.02,678.195
175,717.448,678.195
176,706.71,678.195
177,694.93,678.195
178,694.647,678.195
179,686.728,678.195
180,686.728,678.195
181,686.3,678.195
182,687.546,678.195
183,697.791,678.195
184,712.038,678.195
185,696.012,678.195
186,696.012,678.195
187,714.696,678.195
188,688.246,678.195
189,695.933,678.195
190,695.914,678.195
191,695.914,678.195
192,695.914,678.195
193,695.914,678.195
194,695.914,678.195
195,695.914,678.195
196,694.149,678.195
197,697.692,678.195
198,698.67,678.195
199,698.775,678.195
200,698.306,678.195
201,691.067,678.195
202,685.955,678.195
203,691.722,678.195
204,690.744,678.195
205,717.09,678.195
206,721.881,678.195
207,748.261,678.195
208,750.245,678.195
209,748.922,678.195
210,749.008,678.195
211,750.245,678.195
212,743.478,678.195
213,1770.81,678.195
214,1770.81,678.195
215,1798.71,678.195
216,747.951,678.195
217,726.626,678.195
218,727.949,678.195
219,740.409,678.195
220,717.341,678.195
221,734.761,678.195
222,747.539,678.195
223,746.862,678.195
224,738.336,678.195
225,738.336,678.195
226,706.202,678.195
227,701.627,678.195
228,687.382,678.195
229,678.309,678.195
230,703.814,678.195
231,854.43,678.195
232,854.43,678.195
233,711.28,678.195
234,712.258,678.195
235,719.071,678.195
236,700.255,678.195
237,709.226,678.195
238,696.343,678.195
239,704.025,678.195
240,700.057,678.195
241,696.913,678.195
242,743.248,678.195
243,710.999,678.195
244,710.999,678.195
245,752.811,678.195
246,723.531,678.195
247,723.531,678.195
248,790.629,678.195
249,770.259,678.195
250,833.334,678.195
251,747.47,678.195
252,748.876,678.195
253,1186.36,678.195
254,798.096,678.195
255,798.396,678.195
256,775.464,678.195
257,738.611,678.195
258,762.656,678.195
259,756.524,678.195
260,752.912,678.195
261,719.184,678.195
262,708.444,678.195
263,708.444,678.195
264,708.444,678.195
265,706.417,678.195
266,696.618,678.195
267,804.555,678.195
268,804.08,678.195
269,710.845,678.195
270,691.114,678.195
271,687.715,678.195
272,701.588,678.195
273,701.588,678.195
274,673.802,673.802
275,666.193,666.193
276,666.45,666.193
277,666.436,666.193
278,5065.1,666.193
279,2151.62,666.193
280,697.98,666.193
281,690.031,666.193
282,677.42,666.193
283,677.42,666.193
284,677.42,666.193
285,698.332,666.193
286,698.332,666.193
287,723.715,666.193
288,702.072,666.193
289,702.072,666.193
290,693.252,666.193
291,702.088,666.193
292,689.394,666.193
293,689.372,666.193
294,689.372,666.193
295,689.372,666.193
296,746.671,666.193
297,741.968,666.193
298,730.425,666.193
299,721.437,666.193
300,729.581,666.193
301,720.586,666.193
302,717.418,666.193
303,722.764,666.193
304,713.332,666.193
305,719.612,666.193
306,713.264,666.193
307,698.563,666.193
308,696.279,666.193
309,696.279,666.193
310,689.275,666.193
311,703.007,666.193
312,1726.82,666.193
313,1087.23,666.193
314,809.845,666.193
315,801.359,666.193
316,737.25,666.193
317,737.25,666.193
318,730.808,666.193
319,723.632,666.193
320,724.406,666.193
321,945.859,666.193
322,1028.02,666.193
323,773.487,666.193
324,776.884,666.193
325,683.73,666.193
326,696.481,666.193
327,953.417,666.193
328,952.045,666.193
329,737.284,666.193
330,700.889,666.193
331,973.723,666.193
332,973.723,666.193
333,973.723,666.193
334,694.491,666.193
335,687.545,666.193
336,687.545,666.193
337,965.729,666.193
338,672.263,666.193
339,670.949,666.193
340,777.692,666.193
341,1103.8,666.193
342,1078.37,666.193
343,1069.98,666.193
344,742.89,666.193
345,717.572,666.193
346,684.508,666.193
347,688.17,666.193
348,886.266,666.193
349,704.429,666.193
350,704.429,666.193
351,704.429,666.193
352,742.153,666.193
353,730.97,666.193
354,715.041,666.193
355,703.316,666.193
356,676.92,666.193
357,664.41,664.41
358,664.41,664.41
359,673.49,664.41
360,673.278,664.41
361,669.685,664.41
362,666.906,664.41
363,666.906,664.41
364,654.133,654.133
365,659.159,654.133
366,654.133,654.133
367,658.257,654.133
368,658.212,654.133
369,675.336,654.133
370,674.969,654.133
371,695.081,654.133
372,695.081,654.133
373,2329.68,654.133
374,746.375,654.133
375,746.375,654.133
376,769.441,654.133
377,911.762,654.133
378,784.206,654.133
379,762.705,654.133
380,1743.35,654.133
381,750.168,654.133
382,743.63,654.133
383,808.744,654.133
384,793.321,654.133
385,803.615,654.133
386,728.447,654.133
387,728.447,654.133
388,732.851,654.133
389,728.359,654.133
390,728.359,654.133
391,721.319,654.133
392,752.456,654.133
393,726.696,654.133
394,733.679,654.133
395,747.246,654.133
396,726.497,654.133
397,726.497,654.133
398,726.517,654.133
399,726.263,654.133
400,729.031,654.133
401,725.407,654.133
402,733.854,654.133
403,715.41,654.133
404,715.41,654.133
405,715.41,654.133
406,733.043,654.133
407,725.156,654.133
408,1222.92,654.133
409,714.114,654.133
410,712.189,654.133
411,712.189,654.133
412,712.189,654.133
413,712.189,654.133
414,731.92,654.133
415,1226.04,654.133
416,772.978,654.133
417,805.949,654.133
418,805.949,654.133
419,825.02,654.133
420,744.775,654.133
421,744.775,654.133
422,744.775,654.133
423,865.066,654.133
424,1843.65,654.133
425,1300.76,654.133
426,1300.76,654.133
427,725.278,654.133
428,709.931,654.133
429,711.331,654.133
430,711.331,654.133
431,718.045,654.133
432,1101.79,654.133
433,1101.79,654.133
434,725.562,654.133
435,723.77,654.133
436,711.09,654.133
437,711.09,654.133
438,708.683,654.133
439,1122.88,654.133
440,701.686,654.133
441,701.686,654.133
442,716.368,654.133
443,695.861,654.133
444,703.917,654.133
445,718.566,654.133
446,702.572,654.133
447,713.652,654.133
448,691.353,654.133
449,696.615,654.133
450,696.615,654.133
451,677.753,654.133
452,680.438,654.133
453,700.16,654.133
454,686,654.133
455,686,654.133
456,704.338,654.133
457,695.684,654.133
458,695.114,654.133
459,677.973,654.133
460,677.973,654.133
461,677.904,654.133
462,676.296,654.133
463,676.296,654.133
464,699.842,654.133
465,697.157,654.133
466,697.157,654.133
467,1212.52,654.133
468,732.279,654.133
469,740.169,654.133
470,708.6,654.133
471,707.957,654.133
472,1640.38,654.133
473,711.036,654.133
474,696.36,654.133
475,699.46,654.133
476,725.196,654.133
477,707.752,654.133
478,704.128,654.133
479,685.75,654.133
480,682.992,654.133
481,679.513,654.133
482,682.45,654.133
483,679.513,654.133
484,695.769,654.133
485,691.607,654.133
486,708.488,654.133
487,690.536,654.133
488,690.536,654.133
489,690.536,654.133
490,686.51,654.133
491,686.51,654.133
492,975.354,654.133
493,975.354,654.133
494,720.685,654.133
495,720.685,654.133
496,720.685,654.133
497,993.148,654.133
498,979.878,654.133
499,706.031,654.133
500,699.958,654.133
501,697.468,654.133
502,693.391,654.133
503,695.881,654.133
504,693.391,654.133
505,693.391,654.133
506,708.009,654.133
507,688.219,654.133
508,724.393,654.133
509,724.393,654.133
510,726.867,654.133
511,720.212,654.133
512,716.02,654.133
513,714.157,654.133
514,703.959,654.133
515,703.959,654.133
516,705.659,654.133
517,712.706,654.133
518,716.286,654.133
519,701.671,654.133
520,740.332,654.133
521,738.008,654.133
522,719.571,654.133
523,726.311,654.133
524,693.152,654.133
525,714.029,654.133
526,686.852,654.133
527,683.238,654.133
528,683.238,654.133
529,1125.79,654.133
530,709.703,654.133
531,705.651,654.133
532,690.035,654.133
533,690.035,654.133
534,689.476,654.133
535,690.523,654.133
536,689.476,654.133
537,689.476,654.133
538,698.533,654.133
539,698.516,654.133
540,951.963,654.133
541,955.748,654.133
542,735.01,654.133
543,730.079,654.133
544,716.068,654.133
545,714.932,654.133
546,701.666,654.133
547,687.67,654.133
548,696.591,654.133
549,696.591,654.133
550,1038.22,654.133
551,710.785,654.133
552,712.425,654.133
553,679.721,654.133
554,978.268,654.133
555,730.49,654.133
556,733.879,654.133
557,710.546,654.133
558,710.546,654.133
559,728.528,654.133
560,728.549,654.133
561,724.684,654.133
562,754.976,654.133
563,1232.53,654.133
564,1190.92,654.133
565,769.073,654.133
566,777.494,654.133
567,758.903,654.133
568,739.568,654.133
569,744,654.133
570,727.378,654.133
571,719.231,654.133
572,718.86,654.133
573,697.505,654.133
574,694.345,654.133
575,694.345,654.133
576,709.094,654.133
577,715.498,654.133
578,724.63,654.133
579,699.983,654.133
580,699.377,654.133
581,690.663,654.133
582,695.575,654.133
583,695.575,654.133
584,695.575,654.133
585,690.694,654.133
586,1873.74,654.133
587,1071.34,654.133
588,735.539,654.133
589,734.631,654.133
590,836.366,654.133
591,712.452,654.133
592,712.452,654.133
593,864.046,654.133
594,853.227,654.133
595,720.283,654.133
596,704.755,654.133
597,690.612,654.133
598,691.906,654.133
599,691.906,654.133
600,713.141,654.133
601,747.986,654.133
602,744.783,654.133
603,700.962,654.133
604,703.472,654.133
605,719.748,654.133
606,719.748,654.133
607,768.318,654.133
608,768.318,654.133
609,768.318,654.133
610,701.421,654.133
611,868.985,654.133
612,868.618,654.133
613,701.592,654.133
614,699.848,654.133
615,698.811,654.133
616,691.097,654.133
617,691.097,654.133
618,691.097,654.133
619,687.411,654.133
620,691.016,654.133
621,681.795,654.133
622,718.13,654.133
623,715.445,654.133
624,789.116,654.133
625,722.7,654.133
626,724.866,654.133
627,724.866,654.133
628,709.328,654.133
629,699.879,654.133
630,806.381,654.133
631,728.309,654.133
632,729.806,654.133
633,683.18,654.133
634,685.817,654.133
635,685.817,654.133
636,690.782,654.133
637,748.556,654.133
638,731.403,654.133
639,717.618,654.133
640,726.693,654.133
641,721.799,654.133
642,736.414,654.133
643,719.372,654.133
644,719.372,654.133
645,719.372,654.133
646,730.544,654.133
647,739.619,654.133
648,739.619,654.133
649,730.576,654.133
650,720.255,654.133
651,728.776,654.133
652,708.944,654.133
653,689.388,654.133
654,985.983,654.133
655,724.139,654.133
656,727.48,654.133
657,718.391,654.133
658,716.918,654.133
659,741.125,654.133
660,744.494,654.133
661,751.17,654.133
662,748.082,654.133
663,748.082,654.133
664,748.082,654.133
665,739.664,654.133
666,750.899,654.133
667,758.058,654.133
668,717.455,654.133
669,715.839,654.133
670,707.546,654.133
671,707.546,654.133
672,835.329,654.133
673,830.119,654.133
674,830.119,654.133
675,821.776,654.133
676,732.366,654.133
677,732.366,654.133
678,737.714,654.133
679,733.147,654.133
680,699.375,654.133
681,731.059,654.133
682,713.736,654.133
683,718.882,654.133
684,714.706,654.133
685,748.77,654.133
686,738,654.133
687,832.958,654.133
688,763.2,654.133
689,761.164,654.133
690,798.582,654.133
691,795.064,654.133
692,729.199,654.133
693,737.203,654.133
694,736.912,654.133
695,720.498,654.133
696,728.25,654.133
697,726.323,654.133
698,725.475,654.133
699,719.3,654.133
700,1392.71,654.133
701,1392.71,654.133
702,1390.03,654.133
703,725.546,654.133
704,715.051,654.133
705,710.877,654.133
706,710.877,654.133
707,710.877,654.133
708,703.862,654.133
709,703.862,654.133
710,703.862,654.133
711,716.069,654.133
712,737.579,654.133
713,738.557,654.133
714,731.973,654.133
715,727.114,654.133
716,1245.51,654.133
717,721.572,654.133
718,713.81,654.133
719,717.032,654.133
720,716.567,654.133
721,716.567,654.133
722,716.567,654.133
723,731.81,654.133
724,731.81,654.133
725,719.036,654.133
726,700.034,654.133
727,700.034,654.133
728,686.817,654.133
729,686.817,654.133
730,1241.93,654.133
731,696.2,654.133
732,696.2,654.133
733,725.238,654.133
734,735.071,654.133
735,735.071,654.133
736,734.576,654.133
737,716.773,654.133
738,716.773,654.133
739,728.52,654.133
740,726.199,654.133
741,714.616,654.133
742,719.224,654.133
743,717.765,654.133
744,726.337,654.133
745,720.45,654.133
746,731.194,654.133
747,731.194,654.133
748,781.784,654.133
749,764.794,654.133
750,773.461,654.133
751,773.461,654.133
752,730.747,654.133
753,746.266,654.133
754,741.732,654.133
755,728.262,654.133
756,928.354,654.133
757,1535.21,654.133
758,1400.07,654.133
759,1005.26,654.133
760,750.038,654.133
761,738.644,654.133
762,701.916,654.133
763,686.058,654.133
764,686.058,654.133
765,681.062,654.133
766,681.504,654.133
767,681.994,654.133
768,681.918,654.133
769,699.947,654.133
770,695.625,654.133
771,695.625,654.133
772,680.655,654.133
773,691.65,654.133
774,701.99,654.133
775,703.67,654.133
776,699.706,654.133
777,700.134,654.133
778,728.967,654.133
779,701.362,654.133
780,720.886,654.133
781,1848.01,654.133
782,1194.97,654.133
783,1704.76,654.133
784,870.918,654.133
785,870.918,654.133
786,870.953,654.133
787,752.903,654.133
788,721.62,654.133
789,719.088,654.133
790,732.165,654.133
791,723.529,654.133
792,715.528,654.133
793,693.607,654.133
794,712.972,654.133
795,699.612,654.133
796,699.612,654.133
797,704.389,654.133
798,694.121,654.133
799,694.121,654.133
800,711.759,654.133
801,711.759,654.133
802,689.562,654.133
803,689.134,654.133
804,677.409,654.133
805,699.704,654.133
806,699.704,654.133
807,692.579,654.133
808,695.772,654.133
809,695.772,654.133
810,753.922,654.133
811,758.508,654.133
812,686.436,654.133
813,687.39,654.133
814,695.085,654.133
815,687.39,654.133
816,679.995,654.133
817,679.995,654.133
818,724.877,654.133
819,704.607,654.133
820,700.294,654.133
821,728.696,654.133
822,696.054,654.133
823,693.331,654.133
824,693.331,654.133
825,714.913,654.133
826,737.867,654.133
827,705.134,654.133
828,705.562,654.133
829,702.734,654.133
830,703.961,654.133
831,781.508,654.133
832,733.438,654.133
833,724.801,654.133
834,727.32,654.133
835,733.751,654.133
836,702.941,654.133
837,702.083,654.133
838,1762.15,654.133
839,1042.33,654.133
840,792.01,654.133
841,741.06,654.133
842,722.654,654.133
843,807.1,654.133
844,803.999,654.133
845,727.871,654.133
846,760.39,654.133
847,724.377,654.133
848,724.563,654.133
849,1094.66,654.133
850,741.718,654.133
851,731.171,654.133
852,725.708,654.133
853,712.695,654.133
854,694.18,654.133
855,679.85,654.133
856,741.2,654.133
857,675.693,654.133
858,675.693,654.133
859,695.676,654.133
860,692.991,654.133
861,708.093,654.133
862,708.093,654.133
863,708.093,654.133
864,682.589,654.133
865,684.289,654.133
866,684.821,654.133
867,682.589,654.133
868,699.264,654.133
869,983.196,654.133
870,775.684,654.133
871,1278.44,654.133
872,732.503,654.133
873,746.469,654.133
874,730.726,654.133
875,747.907,654.133
876,734.776,654.133
877,723.664,654.133
878,716.144,654.133
879,706.202,654.133
880,706.202,654.133
881,682.553,654.133
882,764.127,654.133
883,764.127,654.133
884,776.256,654.133
885,711.429,654.133
886,721.712,654.133
887,721.712,654.133
888,700.483,654.133
889,700.483,654.133
890,700.483,654.133
891,700.774,654.133
892,702.474,654.133
893,702.183,654.133
894,700.301,654.133
895,694.72,654.133
896,691.076,654.133
897,707.715,654.133
898,688.448,654.133
899,762.453,654.133
900,679.592,654.133
901,688.023,654.133
902,687.778,654.133
903,676.929,654.133
904,680.622,654.133
905,686.863,654.133
906,674.308,654.133
907,698.027,654.133
908,698.027,654.133
909,698.027,654.133
910,691.289,654.133
911,681.171,654.133
912,680.527,654.133
913,676.705,654.133
914,676.705,654.133
915,2740.2,654.133
916,711.567,654.133
917,711.567,654.133
918,680.45,654.133
919,680.45,654.133
920,684.179,654.133
921,684.179,654.133
922,684.179,654.133
923,680.382,654.133
924,703.266,654.133
925,696.758,654.133
926,705.252,654.133
927,705.305,654.133
928,1091.23,654.133
929,693.088,654.133
930,693.088,654.133
931,721.979,654.133
932,712.38,654.133
933,704.92,654.133
934,971.097,654.133
935,984.336,654.133
936,996.987,654.133
937,774.493,654.133
938,748.636,654.133
939,746.045,654.133
940,699.66,654.133
941,693.339,654.133
942,689.608,654.133
943,687.843,654.133
944,1028.07,654.133
945,724.961,654.133
946,724.961,654.133
947,730.443,654.133
948,736.092,654.133
949,776.848,654.133
950,777.757,654.133
951,777.757,654.133
952,741.332,654.133
953,706.34,654.133
954,706.34,654.133
955,706.34,654.133
956,706.34,654.133
957,699.667,654.133
958,699.667,654.133
959,699.667,654.133
960,696.227,654.133
961,704.414,654.133
962,704.16,654.133
963,703.634,654.133
964,703.184,654.133
965,693.148,654.133
966,694.126,654.133
967,1685.93,654.133
968,702.535,654.133
969,696.51,654.133
970,683.695,654.133
971,683.695,654.133
972,683.695,654.133
973,683.695,654.133
974,683.695,654.133
975,670.587,654.133
976,670.587,654.133
977,676.876,654.133
978,676.876,654.133
979,756.292,654.133
980,748.799,654.133
981,704.19,654.133
982,688.808,654.133
983,686.371,654.133
984,687.959,654.133
985,716.092,654.133
986,711.006,654.133
987,706.462,654.133
988,1090.49,654.133
989,1093.31,654.133
990,725.077,654.133
991,741.1,654.133
992,737.298,654.133
993,725.517,654.133
994,696.683,654.133
995,687.067,654.133
996,715.622,654.133
997,706.689,654.133
998,687.97,654.133
999,697.8,654.133
1000,696.203,654.133
1001,695.421,654.133
1002,684.893,654.133
1003,688.838,654.133
1004,688.838,654.133
1005,673.86,654.133
1006,665.506,654.133
1007,676.731,654.133
1008,672.529,654.133
1009,675.748,654.133
1010,675.748,654.133
1011,693.333,654.133
1012,693.333,654.133
1013,686.202,654.133
1014,707.72,654.133
1015,1497.03,654.133
1016,1035.75,654.133
1017,730.599,654.133
1018,730.502,654.133
1019,702.979,654.133
1020,690.444,654.133
1021,690.444,654.133
1022,667.132,654.133
1023,666.59,654.133
1024,665.899,654.133
1025,665.899,654.133
1026,749.168,654.133
1027,1008.67,654.133
1028,714.564,654.133
1029,718.352,654.133
1030,724.765,654.133
1031,711.282,654.133
1032,706.252,654.133
1033,700.862,654.133
1034,704.813,654.133
1035,982.665,654.133
1036,1219.75,654.133
1037,1219.75,654.133
1038,764.717,654.133
1039,764.717,654.133
1040,766.721,654.133
1041,754.361,654.133
1042,707.253,654.133
1043,707.253,654.133
1044,1023.36,654.133
1045,715.685,654.133
1046,727.676,654.133
1047,724.527,654.133
1048,736.129,654.133
1049,727.727,654.133
1050,728.763,654.133
1051,728.763,654.133
1052,719.947,654.133
1053,714.378,654.133
1054,714.378,654.133
1055,712.793,654.133
1056,712.315,654.133
1057,714.254,654.133
1058,714.254,654.133
1059,719.669,654.133
1060,720.282,654.133
1061,720.282,654.133
1062,748.441,654.133
1063,730.963,654.133
1064,704.887,654.133
1065,741.643,654.133
1066,731.539,654.133
1067,750.535,654.133
1068,747.994,654.133
1069,747.994,654.133
1070,726.371,654.133
1071,1383.33,654.133
1072,856.479,654.133
1073,742.48,654.133
1074,735.099,654.133
1075,720.815,654.133
1076,755.111,654.133
1077,716.564,654.133
1078,713.116,654.133
1079,713.116,654.133
1080,713.116,654.133
1081,696.787,654.133
1082,696.787,654.133
1083,696.787,654.133
1084,710.168,654.133
1085,699.823,654.133
1086,696.035,654.133
1087,802.338,654.133
1088,723.453,654.133
1089,720.713,654.133
1090,710.225,654.133
1091,721.98,654.133
1092,734.312,654.133
1093,732.21,654.133
1094,732.21,654.133
1095,729.943,654.133
1096,730.418,654.133
1097,731.386,654.133
1098,721.319,654.133
1099,715.755,654.133
1100,733.38,654.133
1101,746.974,654.133
1102,702.842,654.133
1103,702.842,654.133
1104,702.842,654.133
1105,717.116,654.133
1106,717.116,654.133
1107,705.391,654.133
1108,706.063,654.133
1109,724.558,654.133
1110,1087.67,654.133
1111,760.627,654.133
1112,736.271,654.133
1113,736.271,654.133
1114,717.911,654.133
1115,703.219,654.133
1116,700.747,654.133
1117,700.98,654.133
1118,722.1,654.133
1119,713.035,654.133
1120,711.711,654.133
1121,702.728,654.133
1122,702.728,654.133
1123,702.728,654.133
1124,701.786,654.133
1125,726.939,654.133
1126,728.103,654.133
1127,724.703,654.133
1128,726.157,654.133
1129,1104.45,654.133
1130,1243.86,654.133
1131,734.895,654.133
1132,714.992,654.133
1133,714.433,654.133
1134,716.024,654.133
1135,719.727,654.133
1136,712.441,654.133
1137,710.631,654.133
1138,710.631,654.133
1139,709.733,654.133
1140,709.733,654.133
1141,709.733,654.133
1142,692.29,654.133
1143,692.29,654.133
1144,692.29,654.133
1145,692.29,654.133
1146,692.29,654.133
1147,693.04,654.133
1148,755.917,654.133
1149,736.83,654.133
1150,733.101,654.133
1151,693.606,654.133
1152,679.974,654.133
1153,679.974,654.133
1154,679.974,654.133
1155,679.974,654.133
1156,679.974,654.133
1157,679.974,654.133
1158,679.974,654.133
1159,680.468,654.133
1160,683.099,654.133
1161,685.266,654.133
1162,690.171,654.133
1163,684.872,654.133
1164,684.872,654.133
1165,679.931,654.133
1166,675.366,654.133
1167,699.107,654.133
1168,683.589,654.133
1169,678.845,654.133
1170,671.516,654.133
1171,671.516,654.133
1172,705.402,654.133
1173,705.402,654.133
1174,781.263,654.133
1175,777.56,654.133
1176,777.56,654.133
1177,759.717,654.133
1178,759.717,654.133
1179,669.499,654.133
1180,657.134,654.133
1181,657.134,654.133
1182,762.429,654.133
1183,762.429,654.133
1184,688.655,654.133
1185,676.253,654.133
1186,827.489,654.133
1187,1387.79,654.133
1188,3433.27,654.133
1189,666.666,654.133
1190,692.988,654.133
1191,690.032,654.133
1192,689.093,654.133
1193,683.126,654.133
1194,683.126,654.133
1195,678.267,654.133
1196,677.694,654.133
1197,839.794,654.133
1198,818.68,654.133
1199,818.68,654.133
1200,688.625,654.133
1201,680.365,654.133
1202,679.091,654.133
1203,695.465,654.133
1204,675.513,654.133
1205,674.19,654.133
1206,673.29,654.133
1207,673.29,654.133
1208,672.815,654.133
1209,673.725,654.133
1210,673.725,654.133
1211,673.725,654.133
1212,698.721,654.133
1213,678.557,654.133
1214,685.109,654.133
1215,672.118,654.133
1216,678.04,654.133
1217,673.142,654.133
1218,672.629,654.133
1219,665.888,654.133
1220,671.656,654.133
1221,671.656,654.133
1222,671.656,654.133
1223,671.656,654.133
1224,1244.24,654.133
1225,743.268,654.133
1226,743.268,654.133
1227,699.447,654.133
1228,724.086,654.133
1229,716.774,654.133
1230,1112.38,654.133
1231,1112.38,654.133
1232,731.396,654.133
1233,694.128,654.133
1234,702.006,654.133
1235,684.237,654.133
1236,683.553,654.133
1237,683.553,654.133
1238,1268.65,654.133
1239,684.666,654.133
1240,683.114,654.133
1241,719.484,654.133
1242,750.762,654.133
1243,722.76,654.133
1244,707.774,654.133
1245,721.399,654.133
1246,761.604,654.133
1247,754.996,654.133
1248,728.53,654.133
1249,719.761,654.133
1250,699.399,654.133
1251,691.506,654.133
1252,691.506,654.133
1253,672.68,654.133
1254,660.114,654.133
1255,660.114,654.133
1256,674.929,654.133
1257,701.223,654.133
1258,741.835,654.133
1259,721.025,654.133
1260,704.338,654.133
1261,700.959,654.133
1262,707.23,654.133
1263,705.349,654.133
1264,705.227,654.133
1265,697.119,654.133
1266,701.755,654.133
1267,691.033,654.133
1268,691.033,654.133
1269,682.824,654.133
1270,679.095,654.133
1271,778.326,654.133
1272,802.967,654.133
1273,802.967,654.133
1274,726.894,654.133
1275,725.124,654.133
1276,723.716,654.133
1277,1002.55,654.133
1278,999.815,654.133
1279,720.59,654.133
1280,720.59,654.133
1281,712.775,654.133
1282,706.732,654.133
1283,706.818,654.133
1284,706.818,654.133
1285,708.154,654.133
1286,708.154,654.133
1287,708.154,654.133
1288,692.144,654.133
1289,1261.04,654.133
1290,719.116,654.133
1291,741.648,654.133
1292,745.275,654.133
1293,744.253,654.133
1294,715.679,654.133
1295,715.679,654.133
1296,715.679,654.133
1297,1246.47,654.133
1298,1229.62,654.133
1299,730.44,654.133
1300,730.44,654.133
1301,722.591,654.133
1302,1141.75,654.133
1303,726.445,654.133
1304,714.405,654.133
1305,714.405,654.133
1306,704.311,654.133
1307,720.565,654.133
1308,719.046,654.133
1309,709.785,654.133
1310,729.577,654.133
1311,713.479,654.133
1312,716.372,654.133
1313,716.372,654.133
1314,716.372,654.133
1315,728.798,654.133
1316,728.798,654.133
1317,726.387,654.133
1318,726.515,654.133
1319,726.515,654.133
1320,732.544,654.133
1321,717.467,654.133
1322,717.467,654.133
1323,713.77,654.133
1324,713.77,654.133
1325,713.77,654.133
1326,713.77,654.133
1327,725.662,654.133
1328,722.581,654.133
1329,722.581,654.133
1330,715.774,654.133
1331,712.835,654.133
1332,722.77,654.133
1333,719.101,654.133
1334,718.623,654.133
1335,730.325,654.133
1336,861.403,654.133
1337,738.931,654.133
1338,738.931,654.133
1339,782.967,654.133
1340,770.914,654.133
1341,770.914,654.133
1342,1120.97,654.133
1343,1029.56,654.133
1344,781.441,654.133
1345,748.063,654.133
1346,761.429,654.133
1347,761.429,654.133
1348,760.175,654.133
1349,776.403,654.133
1350,746.747,654.133
1351,751.503,654.133
1352,737.156,654.133
1353,734.422,654.133
