iteration,current_obj,best_obj
127,688.733,688.733
128,688.733,688.733
129,688.733,688.733
130,668.75,668.75
131,674.691,668.75
132,676.391,668.75
133,673.304,668.75
134,686.051,668.75
135,686.051,668.75
136,683.197,668.75
137,941.646,668.75
138,698.057,668.75
139,715.613,668.75
140,719.493,668.75
141,719.493,668.75
142,735.561,668.75
143,757.914,668.75
144,753.707,668.75
145,754.062,668.75
146,756.234,668.75
147,739.271,668.75
148,720.815,668.75
149,717.929,668.75
150,707.267,668.75
151,707.267,668.75
152,707.267,668.75
153,703.662,668.75
154,1394.71,668.75
155,697.513,668.75
156,698.072,668.75
157,744.434,668.75
158,827.811,668.75
159,752.115,668.75
160,1070.99,668.75
161,749.547,668.75
162,676.268,668.75
163,1005.95,668.75
164,717.976,668.75
165,699.151,668.75
166,672.507,668.75
167,674.299,668.75
168,674.299,668.75
169,674.005,668.75
170,674.005,668.75
171,699.454,668.75
172,720.161,668.75
173,720.161,668.75
174,731.928,668.75
175,731.928,668.75
176,731.928,668.75
177,731.346,668.75
178,715.069,668.75
179,713.542,668.75
180,720.729,668.75
181,709.642,668.75
182,701.74,668.75
183,701.76,668.75
184,726.665,668.75
185,771.108,668.75
186,767.176,668.75
187,767.084,668.75
188,806.018,668.75
189,809.688,668.75
190,797.736,668.75
191,779.468,668.75
192,797.96,668.75
193,782.428,668.75
194,768.314,668.75
195,748.798,668.75
196,1234.61,668.75
197,1528.09,668.75
198,744.139,668.75
199,720.881,668.75
200,714.029,668.75
201,727.846,668.75
202,731.654,668.75
203,731.654,668.75
204,719.6,668.75
205,719.6,668.75
206,860.733,668.75
207,732.608,668.75
208,699.392,668.75
209,699.392,668.75
210,1335.85,668.75
211,779.051,668.75
212,761.988,668.75
213,746.961,668.75
214,726.016,668.75
215,735.387,668.75
216,724.355,668.75
217,722.452,668.75
218,707.564,668.75
219,717.247,668.75
220,708.775,668.75
221,718.369,668.75
222,733.736,668.75
223,757.428,668.75
224,744.557,668.75
225,746.759,668.75
226,746.073,668.75
227,730.657,668.75
228,725.215,668.75
229,720.989,668.75
230,1121.26,668.75
231,767.707,668.75
232,758.481,668.75
233,767.128,668.75
234,784.029,668.75
235,777.909,668.75
236,767.95,668.75
237,1511.53,668.75
238,743.533,668.75
239,733.734,668.75
240,769.591,668.75
241,762.653,668.75
242,737.713,668.75
243,737.713,668.75
244,721.475,668.75
245,707.726,668.75
246,1567.77,668.75
247,702.013,668.75
248,683.633,668.75
249,695.769,668.75
250,694.394,668.75
251,707.329,668.75
252,707.329,668.75
253,707.824,668.75
254,707.824,668.75
255,713.886,668.75
256,713.886,668.75
257,697.755,668.75
258,683.728,668.75
259,681.727,668.75
260,850.274,668.75
261,690.954,668.75
262,906.363,668.75
263,717.898,668.75
264,717.403,668.75
265,712.739,668.75
266,712.739,668.75
267,713.638,668.75
268,733.813,668.75
269,714.023,668.75
270,997.787,668.75
271,729.209,668.75
272,732.896,668.75
273,732.896,668.75
274,844.632,668.75
275,887.731,668.75
276,722.986,668.75
277,705.997,668.75
278,1429.64,668.75
279,1345.67,668.75
280,795.305,668.75
281,1256.7,668.75
282,1242.21,668.75
283,775.593,668.75
284,776.981,668.75
285,746.683,668.75
286,738.622,668.75
287,741.899,668.75
288,765.244,668.75
289,745.306,668.75
290,745.306,668.75
291,719.533,668.75
292,709.976,668.75
293,740.639,668.75
294,702.863,668.75
295,713.593,668.75
296,750.767,668.75
297,794.888,668.75
298,724.159,668.75
299,732.859,668.75
300,717.253,668.75
301,699.451,668.75
302,679.705,668.75
303,669.527,668.75
304,776.2,668.75
305,769.266,668.75
306,731.168,668.75
307,696.505,668.75
308,696.505,668.75
309,707.019,668.75
310,675.14,668.75
311,676.048,668.75
312,676.048,668.75
313,707.866,668.75
314,678.032,668.75
315,693.838,668.75
316,1076.94,668.75
317,1080.53,668.75
318,1077.75,668.75
319,1075.8,668.75
320,707.197,668.75
321,693.18,668.75
322,678.553,668.75
323,689.363,668.75
324,685.533,668.75
325,728.138,668.75
326,728.138,668.75
327,722.003,668.75
328,719.298,668.75
329,700.452,668.75
330,700.452,668.75
331,700.452,668.75
332,700.609,668.75
333,695.539,668.75
334,693.016,668.75
335,671.642,668.75
336,671.642,668.75
337,671.642,668.75
338,671.642,668.75
339,675.134,668.75
340,672.473,668.75
341,672.473,668.75
342,672.473,668.75
343,672.473,668.75
344,672.473,668.75
345,673.737,668.75
346,672.473,668.75
347,707.202,668.75
348,705.879,668.75
349,705.879,668.75
350,699.186,668.75
351,677.97,668.75
352,682.246,668.75
353,682.246,668.75
354,678.224,668.75
355,667.822,667.822
356,667.822,667.822
357,667.446,667.446
358,794.385,667.446
359,788.497,667.446
360,705.57,667.446
361,685.022,667.446
362,661.776,661.776
363,661.776,661.776
364,661.776,661.776
365,661.776,661.776
366,699.206,661.776
367,699.206,661.776
368,749.506,661.776
369,729.567,661.776
370,729.567,661.776
371,723.832,661.776
372,703.849,661.776
373,703.849,661.776
374,703.849,661.776
375,691.447,661.776
376,716.802,661.776
377,730.148,661.776
378,708.575,661.776
379,708.388,661.776
380,1743.34,661.776
381,723.336,661.776
382,679.251,661.776
383,679.251,661.776
384,711.375,661.776
385,685.939,661.776
386,681.302,661.776
387,678.732,661.776
388,701.431,661.776
389,703.317,661.776
390,703.317,661.776
391,700.022,661.776
392,717.615,661.776
393,731.809,661.776
394,713.053,661.776
395,699.864,661.776
396,689.391,661.776
397,666.402,661.776
398,664.946,661.776
399,664.946,661.776
400,667.417,661.776
401,666.038,661.776
402,666.018,661.776
403,666.018,661.776
404,666.018,661.776
405,666.018,661.776
406,731.854,661.776
407,909.543,661.776
408,877.064,661.776
409,717.928,661.776
410,715.459,661.776
411,715.459,661.776
412,700.707,661.776
413,700.707,661.776
414,685.983,661.776
415,709.888,661.776
416,704.915,661.776
417,699.199,661.776
418,1429.01,661.776
419,1432,661.776
420,796.041,661.776
421,780.797,661.776
422,780.562,661.776
423,751.066,661.776
424,734.507,661.776
425,1484.95,661.776
426,727.137,661.776
427,720.31,661.776
428,726.522,661.776
429,704.412,661.776
430,702.557,661.776
431,694.252,661.776
432,702.383,661.776
433,701.06,661.776
434,697.562,661.776
435,770.35,661.776
436,740.423,661.776
437,690.863,661.776
438,689.851,661.776
439,689.851,661.776
440,689.851,661.776
441,698.426,661.776
442,698.426,661.776
443,695.654,661.776
444,751.507,661.776
445,707.771,661.776
446,700.963,661.776
447,700.68,661.776
448,700.68,661.776
449,1299.75,661.776
450,1573.93,661.776
451,1596.63,661.776
452,1630.25,661.776
453,765.524,661.776
454,758.735,661.776
455,750.979,661.776
456,733.83,661.776
457,702.118,661.776
458,694.126,661.776
459,763.285,661.776
460,750.821,661.776
461,694.63,661.776
462,679.921,661.776
463,679.845,661.776
464,684.012,661.776
465,686.939,661.776
466,684.012,661.776
467,700.766,661.776
468,700.766,661.776
469,683.936,661.776
470,679.845,661.776
471,676.023,661.776
472,675.46,661.776
473,675.26,661.776
474,675.26,661.776
475,1442.67,661.776
476,1431.18,661.776
477,1418.21,661.776
478,1418.21,661.776
479,1606.95,661.776
480,1282.73,661.776
481,1299.22,661.776
482,1118.08,661.776
483,1622.49,661.776
484,1169.87,661.776
485,1121.89,661.776
486,1557.2,661.776
487,714.477,661.776
488,719.055,661.776
489,696.796,661.776
490,692.885,661.776
491,692.885,661.776
492,693.333,661.776
493,832.393,661.776
494,710.282,661.776
495,2649.68,661.776
496,1603.11,661.776
497,1603.11,661.776
498,1585.73,661.776
499,894.177,661.776
500,793.033,661.776
501,760.61,661.776
502,741.49,661.776
503,741.333,661.776
504,749.545,661.776
505,732.509,661.776
506,1490.7,661.776
507,735.649,661.776
508,744.012,661.776
509,744.012,661.776
510,724.401,661.776
511,827.305,661.776
512,734.127,661.776
513,735.825,661.776
514,740.577,661.776
515,731.441,661.776
516,724.796,661.776
517,1156.16,661.776
518,1311.35,661.776
519,723.478,661.776
520,722.102,661.776
521,722.102,661.776
522,716.252,661.776
523,728.651,661.776
524,728.651,661.776
525,735.175,661.776
526,750.944,661.776
527,743.246,661.776
528,707.887,661.776
529,743.102,661.776
530,755.736,661.776
531,753.723,661.776
532,765.081,661.776
533,752.81,661.776
534,751.036,661.776
535,749.038,661.776
536,731.07,661.776
537,732.162,661.776
538,726.272,661.776
539,726.435,661.776
540,733.766,661.776
541,726.705,661.776
542,735.43,661.776
543,735.43,661.776
544,735.43,661.776
545,765.892,661.776
546,760.134,661.776
547,760.134,661.776
548,750.109,661.776
549,741.491,661.776
550,732.013,661.776
551,744.776,661.776
552,722.253,661.776
553,705.943,661.776
554,699.588,661.776
555,698.216,661.776
556,722.337,661.776
557,1018.4,661.776
558,726.612,661.776
559,699.579,661.776
560,699.579,661.776
561,696.057,661.776
562,695.144,661.776
563,695.144,661.776
564,695.144,661.776
565,702.81,661.776
566,740.511,661.776
567,740.511,661.776
568,1046.57,661.776
569,1063.7,661.776
570,759.108,661.776
571,746.364,661.776
572,727.224,661.776
573,705.713,661.776
574,702.612,661.776
575,1020.96,661.776
576,757.044,661.776
577,753.6,661.776
578,736.675,661.776
579,739.07,661.776
580,759.698,661.776
581,719.266,661.776
582,714.283,661.776
583,725.346,661.776
584,704.05,661.776
585,727.531,661.776
586,700.975,661.776
587,721.883,661.776
588,720.611,661.776
589,699.766,661.776
590,699.766,661.776
591,1160.01,661.776
592,716.216,661.776
593,697.521,661.776
594,685.31,661.776
595,684.113,661.776
596,673.876,661.776
597,972.405,661.776
598,730.263,661.776
599,720.364,661.776
600,720.364,661.776
601,823.385,661.776
602,823.385,661.776
603,823.385,661.776
604,737.426,661.776
605,714.086,661.776
606,696.062,661.776
607,694.737,661.776
608,692.702,661.776
609,695.433,661.776
610,695.433,661.776
611,694.553,661.776
612,1050.82,661.776
613,750.362,661.776
614,758.441,661.776
615,758.441,661.776
616,731.276,661.776
617,722.039,661.776
618,801.39,661.776
619,809.499,661.776
620,728.338,661.776
621,743.34,661.776
622,754.034,661.776
623,754.034,661.776
624,738.732,661.776
625,734.453,661.776
626,734.453,661.776
627,726.589,661.776
628,700.054,661.776
629,694.286,661.776
630,694.286,661.776
631,694.286,661.776
632,705.618,661.776
633,705.618,661.776
634,705.342,661.776
635,970.593,661.776
636,970.593,661.776
637,973.278,661.776
638,973.278,661.776
639,970.884,661.776
640,962.575,661.776
641,1247.31,661.776
642,967.985,661.776
643,967.985,661.776
644,710.935,661.776
645,703.147,661.776
646,725.615,661.776
647,739.146,661.776
648,723.946,661.776
649,712.152,661.776
650,698.77,661.776
651,698.77,661.776
652,697.168,661.776
653,697.168,661.776
654,704.565,661.776
655,707.25,661.776
656,707.25,661.776
657,687.507,661.776
658,696.566,661.776
659,696.566,661.776
660,707.963,661.776
661,711.709,661.776
662,711.709,661.776
663,694.257,661.776
664,691.654,661.776
665,691.145,661.776
666,688.46,661.776
667,688.242,661.776
668,688.242,661.776
669,683.538,661.776
670,681.91,661.776
671,1662.51,661.776
672,1662.51,661.776
673,1669.72,661.776
674,677.303,661.776
675,724.364,661.776
676,736.148,661.776
677,723.954,661.776
678,717.013,661.776
679,707.467,661.776
680,707.467,661.776
681,714.565,661.776
682,1816.66,661.776
683,703.15,661.776
684,703.15,661.776
685,703.15,661.776
686,697.949,661.776
687,708.18,661.776
688,999.178,661.776
689,995.227,661.776
690,709.804,661.776
691,708.362,661.776
692,684.36,661.776
693,684.36,661.776
694,684.36,661.776
695,684.36,661.776
696,684.36,661.776
697,684.36,661.776
698,675.891,661.776
699,673.416,661.776
700,673.416,661.776
701,673.416,661.776
702,673.416,661.776
703,673.416,661.776
704,673.416,661.776
705,673.416,661.776
706,673.416,661.776
707,673.416,661.776
708,673.416,661.776
709,673.416,661.776
710,673.416,661.776
711,683.098,661.776
712,683.098,661.776
713,673.416,661.776
714,673.416,661.776
715,673.416,661.776
716,673.416,661.776
717,673.416,661.776
718,687.686,661.776
719,698.105,661.776
720,673.416,661.776
721,673.416,661.776
722,679.86,661.776
723,713.439,661.776
724,711.157,661.776
725,699.432,661.776
726,708.226,661.776
727,705.783,661.776
728,689.134,661.776
729,689.134,661.776
730,713.231,661.776
731,712.756,661.776
732,1041.45,661.776
733,714.649,661.776
734,751.209,661.776
735,707.434,661.776
736,727.886,661.776
737,720.191,661.776
738,719.499,661.776
739,691.397,661.776
740,687.812,661.776
741,685.156,661.776
742,704.527,661.776
743,703.916,661.776
744,703.889,661.776
745,716.706,661.776
746,746.785,661.776
747,739.929,661.776
748,739.929,661.776
749,739.929,661.776
750,698.394,661.776
751,700.193,661.776
752,699.765,661.776
753,696.657,661.776
754,694.944,661.776
755,698.826,661.776
756,698.826,661.776
757,698.826,661.776
758,698.669,661.776
759,698.669,661.776
760,708.125,661.776
761,706.572,661.776
762,706.572,661.776
763,2443.49,661.776
764,1584.1,661.776
765,707.247,661.776
766,699.831,661.776
767,708.558,661.776
768,754.528,661.776
769,763.581,661.776
770,744.154,661.776
771,995.029,661.776
772,706.706,661.776
773,707.134,661.776
774,695.45,661.776
775,701.592,661.776
776,704.842,661.776
777,704.842,661.776
778,704.842,661.776
779,698.425,661.776
780,698.425,661.776
781,698.425,661.776
782,704.491,661.776
783,703.018,661.776
784,701.26,661.776
785,705.655,661.776
786,680.551,661.776
787,692.867,661.776
788,692.867,661.776
789,684.221,661.776
790,684.221,661.776
791,684.221,661.776
792,710.561,661.776
793,687.739,661.776
794,683.002,661.776
795,679.321,661.776
796,697.18,661.776
797,703.064,661.776
798,695.394,661.776
799,695.394,661.776
800,671.37,661.776
801,671.37,661.776
802,679.933,661.776
803,724.228,661.776
804,723.714,661.776
805,723.714,661.776
806,716.185,661.776
807,706.949,661.776
808,711.402,661.776
809,711.402,661.776
810,711.402,661.776
811,724.204,661.776
812,732.376,661.776
813,711.721,661.776
814,713.653,661.776
815,729.695,661.776
816,711.698,661.776
817,719.175,661.776
818,718.341,661.776
819,713.385,661.776
820,713.385,661.776
821,712.82,661.776
822,904.787,661.776
823,766.891,661.776
824,750.863,661.776
825,729.296,661.776
826,729.296,661.776
827,726.177,661.776
828,709.676,661.776
829,709.676,661.776
830,719.423,661.776
831,717.087,661.776
832,765.544,661.776
833,764.475,661.776
834,769.364,661.776
835,769.364,661.776
836,713.906,661.776
837,700.768,661.776
838,740.8,661.776
839,723.46,661.776
840,723.46,661.776
841,723.46,661.776
842,1215.19,661.776
843,715.582,661.776
844,722.164,661.776
845,708.477,661.776
846,708.477,661.776
847,708.477,661.776
848,702.332,661.776
849,915.369,661.776
850,697.445,661.776
851,704.261,661.776
852,697.686,661.776
853,713.693,661.776
854,701.34,661.776
855,694.709,661.776
856,728.961,661.776
857,728.961,661.776
858,787.575,661.776
859,723.355,661.776
860,723.355,661.776
861,705.158,661.776
862,706.499,661.776
863,706.499,661.776
864,702.166,661.776
865,695.64,661.776
866,686.775,661.776
867,688.081,661.776
868,687.729,661.776
869,687.729,661.776
870,762.278,661.776
871,761.744,661.776
872,747.865,661.776
873,744.169,661.776
874,677.735,661.776
875,672.023,661.776
876,669.596,661.776
877,702.813,661.776
878,702.813,661.776
879,715.263,661.776
880,715.263,661.776
881,714.719,661.776
882,704.612,661.776
883,692.673,661.776
884,709.609,661.776
885,696.355,661.776
886,695.522,661.776
887,721.058,661.776
888,1278.23,661.776
889,1278.23,661.776
890,752.385,661.776
891,725.751,661.776
892,715.529,661.776
893,716.056,661.776
894,2195.46,661.776
895,712.13,661.776
896,710.485,661.776
897,1713.52,661.776
898,825.98,661.776
899,769.561,661.776
900,732.905,661.776
901,704.314,661.776
902,699.631,661.776
903,698.827,661.776
904,699.055,661.776
905,692.818,661.776
906,685.723,661.776
907,671.617,661.776
908,671.617,661.776
909,671.617,661.776
910,671.617,661.776
911,696.842,661.776
912,696.842,661.776
913,671.617,661.776
914,671.617,661.776
915,671.617,661.776
916,684.742,661.776
917,685.167,661.776
918,684.183,661.776
919,684.551,661.776
920,684.183,661.776
921,721.267,661.776
922,725.013,661.776
923,724.998,661.776
924,732.094,661.776
925,684.368,661.776
926,684.368,661.776
927,684.114,661.776
928,684.913,661.776
929,684.913,661.776
930,684.913,661.776
931,684.913,661.776
932,684.913,661.776
933,684.017,661.776
934,688.005,661.776
935,688.005,661.776
936,683.802,661.776
937,683.414,661.776
938,680.326,661.776
939,718.671,661.776
940,712.751,661.776
941,712.751,661.776
942,698.324,661.776
943,697.34,661.776
944,697.34,661.776
945,695.911,661.776
946,680.54,661.776
947,673.541,661.776
948,673.541,661.776
949,673.541,661.776
950,677.091,661.776
951,676.47,661.776
952,676.47,661.776
953,681.367,661.776
954,693.68,661.776
955,693.107,661.776
956,685.292,661.776
957,683.533,661.776
958,681.41,661.776
959,686.257,661.776
960,796.167,661.776
961,800.226,661.776
962,702.518,661.776
963,687.635,661.776
964,698.349,661.776
965,700.438,661.776
966,700.21,661.776
967,693.881,661.776
968,693.881,661.776
969,693.339,661.776
970,684.428,661.776
971,684.428,661.776
972,684.428,661.776
973,684.428,661.776
974,700.019,661.776
975,692.973,661.776
976,698.719,661.776
977,698.719,661.776
978,698.761,661.776
979,704.23,661.776
980,705.09,661.776
981,691.812,661.776
982,691.812,661.776
983,711.937,661.776
984,713.162,661.776
985,711.712,661.776
986,711.712,661.776
987,740.339,661.776
988,719.307,661.776
989,688.341,661.776
990,688.341,661.776
991,688.341,661.776
992,688.341,661.776
993,688.546,661.776
994,683.32,661.776
995,683.32,661.776
996,705.091,661.776
997,696.485,661.776
998,696.485,661.776
999,687.159,661.776
1000,687.159,661.776
1001,679.666,661.776
1002,679.666,661.776
1003,671.553,661.776
1004,671.539,661.776
1005,817.8,661.776
1006,817.8,661.776
1007,676.325,661.776
1008,676.325,661.776
1009,671.539,661.776
1010,673.771,661.776
1011,671.111,661.776
1012,681.671,661.776
1013,681.098,661.776
1014,681.098,661.776
1015,688.754,661.776
1016,727.218,661.776
1017,720.649,661.776
1018,699.188,661.776
1019,696.582,661.776
1020,1087.59,661.776
1021,807.591,661.776
1022,807.187,661.776
1023,727.011,661.776
1024,721.851,661.776
1025,999.194,661.776
1026,701.766,661.776
1027,699.591,661.776
1028,748.421,661.776
1029,745.799,661.776
1030,694.862,661.776
1031,699.634,661.776
1032,699.634,661.776
1033,699.634,661.776
1034,701.573,661.776
1035,703.63,661.776
1036,703.391,661.776
1037,693.662,661.776
1038,694.2,661.776
1039,694.2,661.776
1040,693.408,661.776
1041,691.219,661.776
1042,694.37,661.776
1043,694.37,661.776
1044,688.889,661.776
1045,688.889,661.776
1046,688.889,661.776
1047,686.29,661.776
1048,680.343,661.776
1049,680.357,661.776
1050,680.357,661.776
1051,680.357,661.776
1052,720.082,661.776
1053,718.961,661.776
1054,711.231,661.776
1055,706.536,661.776
1056,718.344,661.776
1057,726.524,661.776
1058,725.632,661.776
1059,719.276,661.776
1060,719.022,661.776
1061,715.362,661.776
1062,715.362,661.776
1063,715.362,661.776
1064,715.362,661.776
1065,721.058,661.776
1066,721.058,661.776
1067,719.35,661.776
1068,720.517,661.776
1069,714.821,661.776
1070,714.353,661.776
1071,714.353,661.776
1072,784.738,661.776
1073,720.72,661.776
1074,719.018,661.776
1075,1179.56,661.776
1076,883.151,661.776
1077,744.288,661.776
1078,757.535,661.776
1079,751.258,661.776
1080,759.94,661.776
1081,759.94,661.776
1082,765.298,661.776
1083,776.917,661.776
1084,726.266,661.776
1085,718.285,661.776
1086,707.802,661.776
1087,707.802,661.776
1088,698.084,661.776
1089,698.084,661.776
1090,676.58,661.776
1091,711.896,661.776
1092,696.585,661.776
1093,696.585,661.776
1094,691.929,661.776
1095,670.986,661.776
1096,681.946,661.776
1097,680.902,661.776
1098,1151.73,661.776
1099,697.332,661.776
1100,668.89,661.776
1101,668.363,661.776
1102,683.084,661.776
1103,673.403,661.776
1104,680.619,661.776
1105,693.4,661.776
1106,690.424,661.776
1107,679.045,661.776
1108,1075.24,661.776
1109,1453.66,661.776
1110,1047.42,661.776
1111,1104.07,661.776
1112,1081.26,661.776
1113,681.512,661.776
1114,715.846,661.776
1115,715.846,661.776
1116,1010.4,661.776
1117,1038.72,661.776
1118,790.062,661.776
1119,695.094,661.776
1120,677.865,661.776
1121,668.287,661.776
1122,668.287,661.776
1123,668.015,661.776
1124,675.238,661.776
1125,675.238,661.776
1126,699.43,661.776
1127,1285.93,661.776
1128,1290.45,661.776
1129,741.914,661.776
1130,733.969,661.776
1131,733.969,661.776
1132,735.563,661.776
1133,746.326,661.776
1134,713.158,661.776
1135,718.326,661.776
1136,718.326,661.776
1137,718.326,661.776
1138,1179.83,661.776
1139,727.467,661.776
1140,691.663,661.776
1141,691.643,661.776
1142,1461.12,661.776
1143,727.353,661.776
1144,731.581,661.776
1145,715.65,661.776
1146,715.328,661.776
1147,709.316,661.776
1148,710.715,661.776
1149,715.354,661.776
1150,715.354,661.776
1151,738.602,661.776
1152,741.168,661.776
1153,728.355,661.776
1154,753.566,661.776
1155,723.184,661.776
1156,723.184,661.776
1157,746.722,661.776
1158,726.45,661.776
1159,1285.43,661.776
1160,1285.43,661.776
1161,690.153,661.776
1162,681.754,661.776
1163,680.343,661.776
1164,705.453,661.776
1165,698.991,661.776
1166,698.991,661.776
1167,698.991,661.776
1168,698.991,661.776
1169,698.059,661.776
1170,698.059,661.776
1171,679.673,661.776
1172,680.605,661.776
1173,671.442,661.776
1174,671.134,661.776
1175,671.134,661.776
1176,680.875,661.776
1177,679.943,661.776
1178,679.943,661.776
1179,766.221,661.776
1180,766.221,661.776
1181,686.52,661.776
1182,686.52,661.776
1183,686.52,661.776
1184,681.623,661.776
1185,684.85,661.776
1186,682.165,661.776
1187,682.165,661.776
1188,682.859,661.776
1189,685.242,661.776
1190,697.847,661.776
1191,713.183,661.776
1192,706.246,661.776
1193,706.246,661.776
1194,706.246,661.776
1195,700.617,661.776
1196,700.617,661.776
1197,697.847,661.776
1198,769.269,661.776
1199,739.806,661.776
1200,721.193,661.776
1201,707.849,661.776
1202,707.849,661.776
1203,881.788,661.776
1204,730.969,661.776
1205,724.283,661.776
1206,721.646,661.776
1207,750.102,661.776
1208,723.025,661.776
1209,723.025,661.776
1210,715.817,661.776
1211,740.144,661.776
1212,737.175,661.776
1213,727.28,661.776
1214,727.28,661.776
1215,726.495,661.776
1216,1136.77,661.776
1217,747.844,661.776
1218,741.089,661.776
1219,737.505,661.776
1220,737.246,661.776
1221,737.246,661.776
1222,733.181,661.776
1223,747.217,661.776
1224,744.754,661.776
1225,744.754,661.776
1226,728.973,661.776
1227,728.973,661.776
1228,729.157,661.776
1229,729.157,661.776
1230,838.266,661.776
1231,716.442,661.776
1232,978.21,661.776
1233,742.528,661.776
1234,736.846,661.776
1235,730.871,661.776
1236,728.191,661.776
1237,728.191,661.776
1238,728.191,661.776
1239,720.097,661.776
1240,709.533,661.776
1241,709.533,661.776
1242,709.533,661.776
1243,697.121,661.776
1244,726.731,661.776
1245,719.468,661.776
1246,697.571,661.776
1247,715.621,661.776
1248,719.473,661.776
1249,735.637,661.776
1250,711.501,661.776
1251,710.214,661.776
1252,710.214,661.776
1253,732.747,661.776
1254,731.513,661.776
1255,731.513,661.776
1256,699.618,661.776
1257,699.618,661.776
1258,699.618,661.776
1259,699.618,661.776
1260,697.918,661.776
1261,697.918,661.776
1262,697.918,661.776
1263,697.918,661.776
1264,697.918,661.776
1265,692.485,661.776
1266,711.87,661.776
1267,713.737,661.776
1268,684.515,661.776
1269,684.515,661.776
1270,684.515,661.776
1271,684.515,661.776
1272,684.515,661.776
1273,684.515,661.776
1274,684.515,661.776
1275,741.14,661.776
1276,727.614,661.776
1277,749.217,661.776
1278,772.402,661.776
1279,766.299,661.776
1280,759.129,661.776
1281,756.947,661.776
1282,756.947,661.776
1283,1157.53,661.776
1284,1085.76,661.776
1285,747.393,661.776
1286,733.394,661.776
1287,791.261,661.776
1288,779.504,661.776
1289,726.833,661.776
1290,720.356,661.776
1291,705.333,661.776
1292,682.26,661.776
1293,681.896,661.776
1294,752.178,661.776
1295,721.917,661.776
1296,680.821,661.776
1297,675.783,661.776
1298,675.107,661.776
1299,675.09,661.776
1300,704.198,661.776
1301,681.771,661.776
1302,690.137,661.776
1303,691.231,661.776
1304,691.231,661.776
1305,690.459,661.776
1306,768.877,661.776
1307,754.057,661.776
1308,754.057,661.776
1309,737.065,661.776
1310,736.757,661.776
1311,732.906,661.776
1312,1121.67,661.776
1313,722.466,661.776
1314,710.29,661.776
1315,739.863,661.776
1316,730.52,661.776
1317,715.725,661.776
1318,715.725,661.776
1319,734.711,661.776
1320,736.969,661.776
1321,708.035,661.776
1322,708.035,661.776
1323,729.194,661.776
1324,758.056,661.776
1325,795.391,661.776
1326,735.317,661.776
1327,727.286,661.776
1328,719.15,661.776
1329,719.15,661.776
1330,698.698,661.776
1331,700.621,661.776
1332,700.621,661.776
1333,699.56,661.776
1334,721.024,661.776
1335,706.726,661.776
1336,713.657,661.776
1337,711.957,661.776
1338,708.387,661.776
1339,707.959,661.776
1340,703.331,661.776
1341,701.091,661.776
1342,704.253,661.776
1343,704.253,661.776
1344,704.253,661.776
1345,704.253,661.776
1346,704.253,661.776
1347,703.109,661.776
1348,703.109,661.776
1349,699.447,661.776
1350,699.447,661.776
1351,699.447,661.776
1352,699.447,661.776
